#Command: python3 Fitness_Esimation.py temp/STLM_pred.csv demodata/H37Rv/H37RvBD1.prot_table temp/H37RV_gumbel.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 316ES 54ESB 731GD 1035GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Mean Count Expected by M0,Mean Count Expected by M1,Mean Actual Count,TTN-Fitness Assesment
Rv0115,hddA,POSSIBLE D-ALPHA-D-HEPTOSE-7-PHOSPHATE KINASE HDDA ,18,18,True,0.36071491835289043,0.07781332678255243,0.4211293940954276,0.0010498890619538358,0.060414475742537166,74.29695431198031,74.29695431198031,146.15555555555557,GA
Rv0116c,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,18,17,True,0.4107458186459461,0.04051285143502879,0.4349609652811327,0.000708444678304335,0.02421514663518659,83.42953448407415,83.42953448407415,165.03333333333333,GA
Rv0117,oxyS,OXIDATIVE STRESS RESPONSE REGULATORY PROTEIN OXYS ,17,16,True,-0.20127032589328245,0.36162551759650075,-0.19849053257942767,0.1518568561567066,0.002779793313854778,20.006836544269543,20.006836544269543,52.199999999999996,NE
Rv0118c,oxcA,putative oxalyl-CoA decarboxylase ,26,22,True,-0.5359569070267429,0.0007000416068795338,-0.6177760040529493,1.4994987830790603e-09,-0.08181909702620638,8.988817385749552,8.988817385749552,39.31923076923077,GD
Rv0119,fadD7,acyl-CoA synthetase ,14,12,True,-0.9258331751898159,8.693310282182666e-06,-0.787824206422241,1.8250942940256553e-08,0.13800896876757485,3.366658528662804,3.366658528662804,8.035714285714288,GD
Rv0120c,fusA2,elongation factor G ,28,24,True,-0.4964652568848445,0.0011871129457499037,-0.3433850047225802,0.0008661822695322908,0.15308025216226429,9.892110088405923,9.892110088405923,24.696428571428573,GD
Rv0121c,-,hypothetical protein Rv0121c ,10,9,True,-0.4437379625948146,0.10978657945319853,-0.6172879896172542,0.00032243762723768623,-0.1735500270224396,11.233593355973614,11.233593355973614,40.44,GD
Rv0122,-,hypothetical protein Rv0122 ,9,8,True,-0.42678454962216805,0.14735363219857636,-0.5564092930602174,0.0023460181665629094,-0.1296247434380493,11.700691502882359,11.700691502882359,38.56666666666667,GD
Rv0123,-,hypothetical protein Rv0123 ,9,7,True,-0.6989394391039541,0.01199027665907524,-0.8505872716115764,1.5054000630341362e-06,-0.15164783250762237,6.019729186029349,6.019729186029349,35.58888888888889,GD
Rv0124,PE_PGRS2,PE-PGRS FAMILY PROTEIN ,14,13,True,-0.3562110286610108,0.13023413254556726,-0.18777930265777093,0.22400407899874833,0.16843172600323986,13.853505068466179,13.853505068466179,53.114285714285714,NE
Rv0125,pepA,PROBABLE SERINE PROTEASE PEPA (SERINE PROTEINASE) (MTB32A) ,10,10,True,0.29597994853441667,0.29874619914089356,0.4580966212452286,0.008857370451005129,0.16211667271081193,63.93902255500556,63.93902255500556,69.27,GA
Rv0126,treS,TREHALOSE SYNTHASE TRES ,31,31,True,0.7187007975583641,1.724322412000099e-07,0.4992016880184219,1.3133936121002954e-07,-0.21949910953994223,170.05709613507165,170.05709613507165,221.61290322580643,GA
Rv0127,-,hypothetical protein Rv0127 ,31,31,True,0.31049676562498896,0.04236879336903503,0.3097127185220055,0.0016230949030398715,-0.000784047102983465,66.12937834191891,66.12937834191891,96.63870967741936,GA
Rv0128,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,20,20,True,0.5171735237293897,0.0050680361523525765,0.2949568091119539,0.018232042978883985,-0.22221671461743586,106.73647244540186,106.73647244540186,209.67,GA
Rv0129c,fbpC,SECRETED ANTIGEN 85-C FBPC (85C) (ANTIGEN 85 COMPLEX C) (AG58C) (MYCOLYL TRANSFERASE 85C) (FIBRONECTIN-BINDING PROTEIN C) ,27,25,True,0.26215246653612584,0.12085994128529674,0.21697348376449863,0.0450731505368952,-0.04517898277162721,59.11032123218752,59.11032123218752,116.03333333333332,GA
Rv0130,-,hypothetical protein Rv0130 ,4,4,True,-0.1445580664895845,0.7697088853153387,-0.3176776784211215,0.27576068427470557,-0.173119611931537,22.867428858494762,22.867428858494762,76.30000000000001,NE
Rv0131c,fadE1,PROBABLE ACYL-CoA DEHYDROGENASE FADE1 ,18,18,True,0.18538941252770766,0.39088867480147077,0.05952004437670377,0.6915551583342623,-0.12586936815100389,49.45263568967222,49.45263568967222,77.15000000000002,NE
Rv0132c,fgd2,PUTATIVE F420-DEPENDENT GLUCOSE-6-PHOSPHATE DEHYDROGENASE FGD2 ,15,14,True,0.2587573785629078,0.2650852967543411,0.32145335636463523,0.02604612799227833,0.06269597780172742,58.64613554526069,58.64613554526069,137.52,GA
Rv0133,-,PROBABLE ACETYLTRANSFERASE ,8,8,True,0.2685981975452744,0.4090326905854044,0.20151008358486355,0.3321762826560848,-0.06708811396041087,60.0016464218044,60.0016464218044,135.0625,NE
Rv0134,ephF,POSSIBLE EPOXIDE HYDROLASE EPHF (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) ,11,11,True,0.5799115676306347,0.022719050030071943,0.437242453423969,0.008777790977472812,-0.14266911420666567,123.40264093474593,123.40264093474593,174.16363636363636,GA
Rv0135c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,12,11,True,-0.20426913874530803,0.4456696880977075,-0.05854367411316229,0.7499488200754088,0.14572546463214575,19.865724144277785,19.865724144277785,64.54166666666667,NE
Rv0136,cyp138,PROBABLE CYTOCHROME P450 138 CYP138 ,23,23,True,0.42810895710493907,0.013988124545945745,0.3126915449279699,0.006566928228191554,-0.11541741217696916,86.85302575195357,86.85302575195357,147.62173913043478,GA
Rv0137c,msrA,methionine sulfoxide reductase A ,11,11,True,0.14526336411913035,0.6127722018327959,0.2881715051947193,0.09216955664402521,0.14290814107558894,45.044124686313445,45.044124686313445,148.87272727272727,NE
Rv0138,-,hypothetical protein Rv0138 ,7,7,True,1.1344499040072842,0.0001588556896368508,0.6788454546945828,0.000991820296378954,-0.4556044493127014,443.7412675782703,443.7412675782703,535.5285714285714,GA
Rv0139,-,POSSIBLE OXIDOREDUCTASE ,12,12,True,0.6996101327509286,0.0031371683144460413,0.586715554591585,0.00017194077666506544,-0.11289457815934367,162.7221628614861,162.7221628614861,248.26666666666668,GA
Rv0140,-,hypothetical protein Rv0140 ,15,14,True,0.30893847604919966,0.17851878830124193,0.18747251269091753,0.20916093451685502,-0.12146596335828214,65.89073424090282,65.89073424090282,129.53333333333336,NE
Rv0141c,-,hypothetical protein Rv0141c ,9,8,True,-0.16244383508071833,0.6088616164841167,-0.07215187586860419,0.7351146552735142,0.09029195921211414,21.924623521647245,21.924623521647245,86.88888888888889,NE
Rv0142,-,hypothetical protein Rv0142 ,7,7,True,0.06575632671073879,0.8652832455824908,0.2414243360337538,0.27334858581199095,0.17566800932301502,37.42497667601216,37.42497667601216,67.21428571428571,NE
Rv0143c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,28,28,True,0.2532511292511831,0.1281917072573155,0.3760353233611726,0.000238175896171982,0.12278419410998953,57.90097866025921,57.90097866025921,136.45,GA
Rv0144,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,14,14,True,0.816764737591242,0.00011660144254543742,0.6398540225861661,7.329224112247482e-06,-0.17691071500507594,213.26358937898308,213.26358937898308,295.47857142857134,GA
Rv0145,-,hypothetical protein Rv0145 ,15,15,True,0.4707791980257971,0.031334016187736166,0.5464873138131863,8.738129825475855e-05,0.07570811578738917,95.87140568041198,95.87140568041198,171.98666666666665,GA
Rv0146,-,hypothetical protein Rv0146 ,17,16,True,0.3876626846558425,0.06344066656356928,0.32661657426922935,0.015513236682617417,-0.06104611038661317,79.08508424029073,79.08508424029073,181.25882352941176,GA
Rv0147,-,PROBABLE ALDEHYDE DEHYDROGENASE (NAD+) DEPENDENT ,26,25,True,0.5997210004394532,0.00011616583755878059,0.5168830360000609,6.169522679527133e-07,-0.08283796443939229,129.18507457068876,129.18507457068876,232.15769230769232,GA
Rv0148,-,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE ,17,17,True,0.6609562593415282,0.0007262638774247001,0.39194945082947175,0.003274824920403271,-0.2690068085120565,148.8225008937876,148.8225008937876,189.52941176470586,GA
Rv0149,-,POSSIBLE QUINONE OXIDOREDUCTASE (NADPH:QUINONE OXIDOREDUCTASE) (ZETA-CRYSTALLIN) ,21,20,True,0.39644697931613665,0.032044703022996036,0.33914251609536494,0.004758432740308382,-0.057304463220771706,80.71120882137123,80.71120882137123,141.0047619047619,GA
Rv0150c,-,hypothetical protein Rv0150c ,5,5,True,-0.24855748325522758,0.5540244456565185,0.41589876596893793,0.10160034922111015,0.6644562492241655,17.891261197545656,17.891261197545656,36.88,NE
Rv0151c,PE1,PE FAMILY PROTEIN ,44,44,True,0.58780154397454,3.860772686895253e-07,0.5874537630394973,3.1391733698355174e-14,-0.00034778093504272967,125.67419414121588,125.67419414121588,231.10681818181817,GA
Rv0152c,PE2,PE FAMILY PROTEIN ,40,38,True,0.6882174777613403,9.30309859566778e-09,0.6032688559309266,1.1262876407938183e-13,-0.08494862183041374,158.49610063454404,158.49610063454404,261.04,GA
Rv0153c,ptbB,PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPB (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) ,11,11,True,0.21684016525061836,0.4373102622544747,0.343846485556161,0.04245508094079424,0.12700632030554262,53.20431245127645,53.20431245127645,98.5909090909091,GA
Rv0154c,fadE2,PROBABLE ACYL-CoA DEHYDROGENASE FADE2 ,12,11,True,0.466099561414949,0.06026119734539975,0.5627020024486415,0.0003255896251103699,0.09660244103369253,94.83855320413794,94.83855320413794,202.66666666666666,GA
Rv0155,pntAa,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT ALPHA) PNTAA ,11,11,True,0.36320917071037745,0.1756077426599809,0.3381985528382458,0.04617759030766048,-0.025010617872131657,74.72776623791798,74.72776623791798,130.67272727272726,GA
Rv0156,pntAb,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT ALPHA) PNTAB ,1,1,True,0.9606098389911979,0.2859981563609774,0.055859696236235296,0.9335143273011451,-0.9047501427549626,297.200000000015,297.200000000015,297.2,NE
Rv0157,pntB,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT BETA) PNTB ,15,15,True,0.48294322591339545,0.026939070421415256,0.32125999947250805,0.02605736804809539,-0.1616832264408874,98.60880086637104,98.60880086637104,172.46666666666667,GA
Rv0158,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,16,16,True,0.7362070616703269,0.0002199466856509115,0.46550975341224193,0.0006291580041401199,-0.27069730825808497,177.07264239719686,177.07264239719686,225.18124999999998,GA
Rv0159c,PE3,PE FAMILY PROTEIN ,50,50,True,0.6035117101859325,1.9287168355956338e-08,0.5754875575546482,1.9517291484708736e-15,-0.028024152631284327,130.32197636050205,130.32197636050205,301.932,GA
Rv0160c,PE4,PE FAMILY PROTEIN ,42,39,True,0.340559056561585,0.007886382267345983,0.35513343955217136,1.721528394902446e-05,0.014574382990586332,70.9049060735794,70.9049060735794,198.4119047619048,GA
Rv0161,-,POSSIBLE OXIDOREDUCTASE ,19,19,True,-0.12934854485444297,0.5484950750726545,0.10591139989140087,0.4392201528586213,0.23525994474584383,23.700283340880006,23.700283340880006,58.70526315789474,NE
Rv0162c,adhE1,PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE (E SUBUNIT) ADHE ,17,17,True,-0.1605122470434388,0.4773021055116226,-0.19599246266783193,0.15772167985226615,-0.03548021562439313,22.024582430862264,22.024582430862264,54.205882352941174,NE
Rv0163,-,hypothetical protein Rv0163 ,11,11,True,0.4555987687394192,0.08233943497887308,0.46253610468571327,0.005366102802888218,0.0069373359462940876,92.56101058558441,92.56101058558441,145.10909090909092,GA
Rv0164,TB18.5,hypothetical protein Rv0164 ,9,2,True,-1.1458474569653478,1.024675472972278e-05,-1.2442237117736665,3.9119796058735837e-13,-0.09837625480831869,1.8298155452699478,1.8298155452699478,127.9111111111111,GD
Rv0165c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) ,8,8,True,0.14044595879416646,0.6806115410985574,0.031555019323240084,0.8943166080506109,-0.10889093947092637,44.54171875182969,44.54171875182969,110.3,NE
Rv0166,fadD5,acyl-CoA synthetase ,28,26,True,0.34526104948376585,0.031053423229555423,0.3175775550568217,0.0021850270588450777,-0.027683494426944122,71.6821884654815,71.6821884654815,165.25357142857143,GA
Rv0167,yrbE1A,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1A ,7,7,True,0.10404706605009582,0.7803180871458671,0.338038658204289,0.11714573805924185,0.23399159215419318,40.92056910918088,40.92056910918088,96.08571428571429,NE
Rv0168,yrbE1B,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1B ,15,15,True,0.48117853340159317,0.027596600252673652,0.41828386341434465,0.0031931851450948817,-0.06289466998724852,98.206903735658,98.206903735658,136.76000000000002,GA
Rv0169,mce1A,MCE-FAMILY PROTEIN MCE1A ,39,38,True,0.3136284248025775,0.020148829127748975,0.21123876705469116,0.018066204367338252,-0.10238965774788636,66.61157335177302,66.61157335177302,150.62820512820514,GA
Rv0170,mce1B,MCE-FAMILY PROTEIN MCE1B ,18,18,True,0.39490097021875503,0.05030279476737523,0.37853829526205807,0.0034745375634295476,-0.016362674956696965,80.42262569529242,80.42262569529242,132.58888888888887,GA
Rv0171,mce1C,MCE-FAMILY PROTEIN MCE1C ,25,25,True,0.4142113960270338,0.013077396065277833,0.3280955808877791,0.002850477078633106,-0.08611581513925465,84.10195358927248,84.10195358927248,112.264,GA
Rv0172,mce1D,MCE-FAMILY PROTEIN MCE1D ,33,31,True,0.3470212332841826,0.01757861833619786,0.3553041625187819,0.0001648693624184221,0.008282929234599279,71.97533458031154,71.97533458031154,146.56363636363636,GA
Rv0173,lprK,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E) ,16,15,True,0.3733463495580206,0.08684744732902078,0.31085400199924945,0.026239801202281532,-0.062492347558771144,76.50436523367972,76.50436523367972,159.7625,GA
Rv0174,mce1F,MCE-FAMILY PROTEIN MCE1F ,31,31,True,0.3461985172391206,0.022507651333320444,0.3076066188286112,0.0017704061751175695,-0.03859189841050942,71.83816917479058,71.83816917479058,145.7258064516129,GA
Rv0175,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,9,9,True,0.3534815586395591,0.23726220590347843,0.44962268299985464,0.015517815244441197,0.09614112436029554,73.06149625598765,73.06149625598765,177.2444444444444,GA
Rv0176,-,PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN ,15,15,True,0.12002654301221981,0.6241584579736031,0.3229154467538453,0.025336787503958392,0.2028889037416255,42.472986668922786,42.472986668922786,79.11999999999999,GA
Rv0177,-,PROBABLE CONSERVED MCE ASSOCIATED PROTEIN ,12,12,True,0.15554495601277782,0.5676129836779723,0.12831281795069485,0.458709733775393,-0.027232138062082967,46.135211602308495,46.135211602308495,64.13333333333334,NE
Rv0178,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,12,12,True,0.2761685105099346,0.28800480325669503,0.34256026706479625,0.03453527891946998,0.06639175655486168,61.06551350268993,61.06551350268993,135.85,GA
Rv0179c,lprO,POSSIBLE LIPOPROTEIN LPRO ,23,23,True,0.46667139977997063,0.006887367605276433,0.2421526442454015,0.03872315671868231,-0.22451875553456913,94.96416877762856,94.96416877762856,156.07391304347826,GA
Rv0180c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,29,28,True,-0.6128518305847861,2.5686243478541024e-05,-0.7721833411301927,4.137131078934585e-16,-0.15933151054540662,7.449085441618113,7.449085441618113,13.137931034482758,GD
Rv0181c,-,hypothetical protein Rv0181c ,16,16,True,0.4998795648214716,0.017161897906707087,0.45265247695089067,0.0009003584486719678,-0.04722708787058094,102.55013391263884,102.55013391263884,198.89999999999998,GA
Rv0182c,sigG,RNA polymerase factor sigma-70 ,20,20,True,0.45779976644790865,0.014276896430367619,0.4503787618585333,0.00019988136569177895,-0.007421004589375335,93.0338394787471,93.0338394787471,154.55,GA
Rv0183,-,POSSIBLE LYSOPHOSPHOLIPASE ,16,16,True,0.7438129531493539,0.000185688232091192,0.5872475454157357,1.1042782391630872e-05,-0.15656540773361827,180.20990134406716,180.20990134406716,210.25,GA
Rv0184,-,hypothetical protein Rv0184 ,11,11,True,-0.17233309542440023,0.5427873546156536,-0.36672113905359527,0.029891018206358852,-0.19438804362919504,21.419765324501665,21.419765324501665,69.8,GD
Rv0185,-,hypothetical protein Rv0185 ,10,7,True,-0.6351667830203171,0.016627165553073888,-0.4531724485246645,0.009601589688465398,0.18199433449565267,7.050960747046931,7.050960747046931,39.04,GD
Rv0186,bglS,PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) ,34,34,True,-0.09128550641970362,0.5729958585630528,0.04026056593158538,0.7134934131050912,0.131546072351289,25.91699957686877,25.91699957686877,57.14411764705883,NE
Rv0187,-,PROBABLE O-METHYLTRANSFERASE ,8,8,True,-0.10693687559180616,0.758729364789102,0.01820912076947469,0.938778487635358,0.12514599636128085,24.98191836571519,24.98191836571519,53.7125,NE
Rv0188,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,11,11,True,0.15896897901495297,0.5770679938871632,0.06709434184050796,0.7282749810129864,-0.09187463717444501,46.50434169371097,46.50434169371097,145.21818181818182,NE
Rv0189c,ilvD,dihydroxy-acid dehydratase ,23,2,False,,,,,,,,0.043478260869565216,ES
Rv0190,-,hypothetical protein Rv0190 ,3,3,True,0.5476734273620011,0.2923885405222465,0.3069322512959395,0.36810529487442517,-0.2407411760660616,114.53829147049665,114.53829147049665,166.33333333333334,NE
Rv0191,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,20,20,True,0.46372414557648167,0.012972075419340987,0.33493443924457467,0.006648071765191101,-0.128789706331907,94.31851323112377,94.31851323112377,254.43500000000003,GA
Rv0192,-,hypothetical protein Rv0192 ,11,11,True,0.8947205856883923,0.00019327928805696818,0.6010516662212083,0.0002329786955745136,-0.293668919467184,255.29354533512412,255.29354533512412,307.24545454545455,GA
Rv0192A,-,CONSERVED SECRETED PROTEIN ,4,4,True,0.7387778302208964,0.09090516745626982,0.6222328968006863,0.0264018414203169,-0.1165449334202101,178.12688543761072,178.12688543761072,218.32500000000002,GA
Rv0193c,-,hypothetical protein Rv0193c ,35,35,True,0.6185813136857033,2.2475552979504127e-06,0.5041550279118042,1.2452507290857827e-08,-0.11442628577389913,134.9410491832155,134.9410491832155,198.6314285714286,GA
Rv0194,-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,56,56,True,0.600753345617353,2.7021261473677695e-09,0.5602868266739688,2.252778863968783e-16,-0.040466518943384266,129.49371079197763,129.49371079197763,247.21428571428572,GA
Rv0195,-,POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) ,6,6,True,0.8223086715744481,0.01627026344186029,0.591085276812616,0.008834580305995326,-0.23122339476183207,216.00985403593702,216.00985403593702,303.59999999999997,GA
Rv0196,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,7,7,True,0.5259859615733911,0.11298314535437375,0.4499589031880487,0.03376715388199824,-0.07602705838534235,108.93467619590794,108.93467619590794,169.97142857142856,GA
Rv0197,-,POSSIBLE OXIDOREDUCTASE ,33,33,True,0.15257381754236876,0.3341473869205303,0.0031677070398935902,0.9790935004210972,-0.14940611050247518,45.817255026902096,45.817255026902096,69.56969696969696,NE
Rv0198c,-,PROBABLE ZINC METALLOPROTEASE ,43,40,True,-0.2306397166027872,0.08232665502861149,-0.1452592392992272,0.09386843667790354,0.08538047730355999,18.66590270124435,18.66590270124435,56.10930232558139,NE
Rv0199,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,12,12,True,0.1607469304426064,0.5535530975801635,0.3023811129176522,0.06323296040906537,0.14163418247504578,46.697166469277704,46.697166469277704,111.38333333333333,NE
Rv0200,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,7,6,True,-0.26521337258613314,0.449909870519326,0.16595457865565227,0.4643949136540302,0.4311679512417854,17.199280948883573,17.199280948883573,87.10000000000001,NE
Rv0201c,-,hypothetical protein Rv0201c ,9,9,True,0.3037485067473769,0.3131794280983735,0.35473008619852425,0.0592778343601966,0.05098157945114734,65.10206382702275,65.10206382702275,86.27777777777777,NE
Rv0202c,mmpL11,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 ,39,37,True,0.2534695203517656,0.06656912035516725,0.3277731046794865,0.00015716073237056658,0.07430358432772088,57.930353800635345,57.930353800635345,104.6102564102564,GA
Rv0203,-,POSSIBLE EXPORTED PROTEIN ,4,4,True,0.2960938421222317,0.527893688767771,0.22544664574225134,0.45058059791678795,-0.07064719637998038,63.95592388397557,63.95592388397557,64.4,NE
Rv0204c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,20,20,True,0.4653270694097274,0.012715493336056044,0.5442752000029814,4.836941632615146e-06,0.07894813059325395,94.66912252545605,94.66912252545605,150.16500000000002,GA
Rv0205,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,12,12,True,0.335190524777967,0.1926641315470487,0.4696378550227654,0.003063497564246998,0.13444733024479838,70.02766740155813,70.02766740155813,124.75,GA
Rv0206c,mmpL3,POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 ,35,7,False,,,,,,,,13.965714285714286,ES
Rv0207c,-,hypothetical protein Rv0207c ,9,9,True,0.332357809852784,0.26775690095832705,0.5839263197019176,0.0013365009285119115,0.25156850984913354,69.56914295818808,69.56914295818808,161.05555555555554,GA
Rv0208c,trmB,tRNA (guanine-N(7))-methyltransferase ,12,12,True,0.06471712348260542,0.823567455314378,0.16401228930887288,0.3339021221630836,0.09929516582626746,37.334336237029326,37.334336237029326,81.84166666666667,NE
Rv0209,-,hypothetical protein Rv0209 ,15,14,True,-0.1124018969854135,0.6492704730756947,0.19980062073928165,0.17705793517050225,0.31220251772469515,24.663271222023294,24.663271222023294,65.02,NE
Rv0210,-,hypothetical protein Rv0210 ,13,13,True,0.36810931013942283,0.13220100654199138,0.3820707282149595,0.013120070835140989,0.013961418075536691,75.58136674835212,75.58136674835212,212.35384615384615,GA
