#HMM - Genes
#genes: ES=193, GD=309, NE=3348, GA=134, N/A=6
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
Rv0224c	-	POSSIBLE METHYLTRANSFERASE (METHYLASE) 	16	15	0	1	0	0.1250	25.50	ES
Rv0225	-	POSSIBLE CONSERVED PROTEIN 	20	0	20	0	0	0.2000	6.25	GD
Rv0226c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	30	0	28	0	2	0.2000	151.17	GD
Rv0227c	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	24	0	24	0	0	0.0417	9.00	GD
Rv0228	-	PROBABLE INTEGRAL MEMBRANE ACYLTRANSFERASE 	14	0	13	0	1	0.1429	48.50	GD
Rv0229c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	17	0	0	0	17	1.0000	138.35	GA
Rv0230c	php	PROBABLE PHOSPHOTRIESTERASE PHP (PARATHION HYDROLASE) (PTE) (ARYLDIALKYLPHOSPHATASE) (PARAOXONASE) (A-ESTERASE) (ARYLTRIPHOSPHATASE) (PARAOXON HYDROLASE) 	16	0	0	0	16	1.0000	267.56	GA
Rv0231	fadE4	PROBABLE ACYL-CoA DEHYDROGENASE FADE4 	37	0	0	0	37	1.0000	280.43	GA
Rv0232	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	9	0	0	0	9	1.0000	340.00	GA
Rv0233	nrdB	ribonucleotide-diphosphate reductase subunit beta 	12	0	0	10	2	1.0000	194.00	NE
Rv0234c	gabD1	succinic semialdehyde dehydrogenase 	24	0	0	24	0	0.9167	91.32	NE
Rv0235c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	27	0	0	27	0	0.9630	112.62	NE
Rv0236c	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	40	39	0	1	0	0.0500	153.50	ES
Rv0236A	-	SMALL SECRETED PROTEIN 	4	0	0	4	0	0.2500	41.00	NE
Rv0237	lpqI	PROBABLE CONSERVED LIPOPROTEIN LPQI 	14	0	0	14	0	0.7857	131.73	NE
Rv0238	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY) 	13	0	0	13	0	0.8462	35.55	NE
Rv0239	-	hypothetical protein Rv0239 	2	0	0	2	0	1.0000	118.50	NE
Rv0240	-	hypothetical protein Rv0240 	9	0	0	9	0	1.0000	158.67	NE
Rv0241c	-	hypothetical protein Rv0241c 	17	0	0	17	0	0.9412	79.12	NE
Rv0242c	fabG	3-ketoacyl-(acyl-carrier-protein) reductase 	11	0	0	11	0	1.0000	59.82	NE
Rv0243	fadA2	acetyl-CoA acetyltransferase 	20	0	0	20	0	1.0000	84.65	NE
Rv0244c	fadE5	PROBABLE ACYL-CoA DEHYDROGENASE FADE5 	23	0	0	23	0	1.0000	32.65	NE
Rv0245	-	POSSIBLE OXIDOREDUCTASE 	5	0	0	5	0	1.0000	120.80	NE
Rv0246	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	34	0	0	34	0	0.9706	123.55	NE
Rv0247c	-	fumarate reductase iron-sulfur subunit 	13	0	0	13	0	0.9231	57.33	NE
Rv0248c	sdhA	succinate dehydrogenase flavoprotein subunit 	40	0	0	40	0	0.9750	73.08	NE
Rv0249c	-	PROBABLE SUCCINATE DEHYDROGENASE 	23	0	0	23	0	1.0000	65.13	NE
Rv0250c	-	hypothetical protein Rv0250c 	4	0	0	4	0	1.0000	65.25	NE
Rv0251c	hsp	HEAT SHOCK PROTEIN HSP (HEAT-STRESS-INDUCED RIBOSOME-BINDING PROTEIN A) 	6	0	0	6	0	1.0000	198.67	NE
Rv0252	nirB	PROBABLE NITRITE REDUCTASE 	41	0	0	41	0	0.9756	127.62	NE
Rv0253	nirD	PROBABLE NITRITE REDUCTASE 	8	0	0	8	0	0.8750	222.71	NE
Rv0254c	cobU	PROBABLE BIFUNCTIONAL COBALAMIN BIOSYNTHESIS PROTEIN COBU: COBINAMIDE KINASE + COBINAMIDE PHOSPHATE GUANYLYLTRANSFERASE 	6	0	0	6	0	1.0000	228.83	NE
Rv0255c	cobQ1	cobyric acid synthase 	15	0	0	15	0	0.8667	145.85	NE
Rv0256c	PPE2	PPE FAMILY PROTEIN 	32	0	0	32	0	0.9688	183.42	NE
Rv0257	-	hypothetical protein Rv0257 	4	0	0	4	0	1.0000	154.75	NE
Rv0258c	-	hypothetical protein Rv0258c 	9	0	0	9	0	0.6667	61.17	NE
Rv0259c	-	hypothetical protein Rv0259c 	8	0	0	8	0	0.8750	108.29	NE
Rv0260c	-	bifunctional uroporphyrinogen-III synthetase/response regulator domain protein 	22	0	0	22	0	0.9091	88.05	NE
Rv0261c	narK3	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARK3 (NITRITE FACILITATOR) 	26	0	0	26	0	1.0000	84.77	NE
Rv0262c	aac	AMINOGLYCOSIDE 2'-N-ACETYLTRANSFERASE AAC (AAC(2')-IC) 	8	0	0	8	0	1.0000	73.75	NE
Rv0263c	-	hypothetical protein Rv0263c 	17	0	0	17	0	0.8824	59.40	NE
Rv0264c	-	hypothetical protein Rv0264c 	10	0	0	10	0	1.0000	186.30	NE
Rv0265c	-	PROBABLE PERIPLASMIC IRON-TRANSPORT LIPOPROTEIN 	9	0	0	9	0	1.0000	204.67	NE
Rv0266c	oplA	PROBABLE 5-OXOPROLINASE OPLA (5-OXO-L-PROLINASE) (PYROGLUTAMASE) (5-OPASE) 	43	0	0	43	0	0.9767	188.07	NE
Rv0267	narU	PROBABLE INTEGRAL MEMBRANE NITRITE EXTRUSION PROTEIN NARU (NITRITE FACILITATOR) 	16	0	0	16	0	1.0000	287.44	NE
Rv0268c	-	hypothetical protein Rv0268c 	13	0	0	13	0	1.0000	331.85	NE
Rv0269c	-	hypothetical protein Rv0269c 	11	0	0	11	0	1.0000	182.27	NE
Rv0270	fadD2	acyl-CoA synthetase 	26	0	0	26	0	0.9615	215.40	NE
Rv0271c	fadE6	PROBABLE ACYL-CoA DEHYDROGENASE FADE6 	35	0	0	35	0	0.9714	123.74	NE
Rv0272c	-	hypothetical protein Rv0272c 	16	0	0	16	0	0.8125	85.23	NE
Rv0273c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	17	0	0	17	0	0.9412	97.19	NE
Rv0274	-	hypothetical protein Rv0274 	9	0	0	9	0	1.0000	114.11	NE
Rv0275c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) 	10	0	0	10	0	0.8000	102.25	NE
Rv0276	-	hypothetical protein Rv0276 	18	0	0	18	0	0.9444	155.82	NE
Rv0277c	-	hypothetical protein Rv0277c 	7	0	0	7	0	1.0000	184.57	NE
Rv0278c	PE_PGRS3	PE-PGRS FAMILY PROTEIN 	27	0	0	27	0	0.8519	66.39	NE
Rv0279c	PE_PGRS4	PE-PGRS FAMILY PROTEIN 	21	0	0	21	0	1.0000	66.62	NE
Rv0280	PPE3	PPE FAMILY PROTEIN 	26	0	0	26	0	0.9615	201.00	NE
Rv0281	-	hypothetical protein Rv0281 	14	0	0	14	0	1.0000	139.21	NE
Rv0282	-	hypothetical protein Rv0282 	24	0	23	1	0	0.1250	64.00	GD
Rv0283	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	24	15	9	0	0	0.1250	4.00	ES
Rv0284	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	61	60	1	0	0	0.0492	3.67	ES
Rv0285	PE5	PE FAMILY PROTEIN 	5	5	0	0	0	0.0000	0.00	ES
Rv0286	PPE4	PPE FAMILY PROTEIN 	32	11	19	2	0	0.2188	17.00	GD
Rv0287	esxG	ESAT-6 LIKE PROTEIN ESXG (CONSERVED HYPOTHETICAL PROTEIN TB9.8) 	5	0	0	5	0	0.4000	29.00	NE
Rv0288	esxH	LOW MOLECULAR WEIGHT PROTEIN ANTIGEN 7 ESXH (10 kDa ANTIGEN) (CFP-7) (PROTEIN TB10.4) 	8	7	0	1	0	0.1250	34.00	ES
Rv0289	-	hypothetical protein Rv0289 	14	11	0	2	1	0.1429	152.00	ES
Rv0290	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	19	19	0	0	0	0.0000	0.00	ES
Rv0291	mycP3	PROBABLE MEMBRANE-ANCHORED MYCOSIN MYCP3 (SERINE PROTEASE) (SUBTILISIN-LIKE PROTEASE) (SUBTILASE-LIKE) (MYCOSIN-3) 	13	7	6	0	0	0.0769	2.00	ES
Rv0292	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	17	0	15	2	0	0.2353	64.25	GD
Rv0293c	-	hypothetical protein Rv0293c 	27	0	0	27	0	1.0000	134.85	NE
Rv0294	tam	PROBABLE TRANS-ACONITATE METHYLTRANSFERASE TAM 	15	0	0	15	0	0.8667	120.62	NE
Rv0295c	-	hypothetical protein Rv0295c 	10	0	0	10	0	0.9000	111.33	NE
Rv0296c	-	PROBABLE SULFATASE 	43	0	0	43	0	1.0000	159.05	NE
Rv0297	PE_PGRS5	PE-PGRS FAMILY PROTEIN 	14	0	0	14	0	0.9286	70.62	NE
Rv0298	-	hypothetical protein Rv0298 	5	0	0	5	0	1.0000	154.20	NE
Rv0299	-	hypothetical protein Rv0299 	3	0	0	3	0	1.0000	178.33	NE
Rv0300	-	hypothetical protein Rv0300 	5	0	0	5	0	1.0000	305.00	NE
Rv0301	-	hypothetical protein Rv0301 	8	0	0	8	0	1.0000	264.75	NE
Rv0302	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR/ACRR-FAMILY) 	8	0	0	8	0	1.0000	176.00	NE
Rv0303	-	PROBABLE DEHYDROGENASE/REDUCTASE 	13	0	0	13	0	1.0000	237.62	NE
Rv0304c	PPE5	PPE FAMILY PROTEIN 	137	0	0	137	0	0.9635	176.42	NE
Rv0305c	PPE6	PPE FAMILY PROTEIN 	61	0	0	61	0	0.9672	162.54	NE
Rv0306	-	PUTATIVE OXIDOREDUCTASE 	9	0	0	9	0	1.0000	199.11	NE
Rv0307c	-	hypothetical protein Rv0307c 	9	0	0	9	0	1.0000	170.00	NE
Rv0308	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	16	0	0	16	0	0.9375	163.60	NE
Rv0309	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	13	0	0	13	0	1.0000	110.62	NE
Rv0310c	-	hypothetical protein Rv0310c 	12	0	0	12	0	0.8333	101.30	NE
Rv0311	-	hypothetical protein Rv0311 	17	0	0	17	0	1.0000	144.65	NE
Rv0312	-	CONSERVED HYPOTHETICAL PROLINE AND THREONINE RICH PROTEIN 	22	0	0	22	0	0.7727	80.29	NE
Rv0313	-	hypothetical protein Rv0313 	6	0	0	6	0	1.0000	313.00	NE
Rv0314c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	7	0	0	7	0	0.8571	476.00	NE
Rv0315	-	POSSIBLE BETA-1,3-GLUCANASE PRECURSOR 	11	0	0	11	0	1.0000	230.64	NE
Rv0316	-	POSSIBLE MUCONOLACTONE ISOMERASE 	8	0	0	8	0	1.0000	79.88	NE
Rv0317c	glpQ2	POSSIBLE GLYCEROPHOSPHORYL DIESTER PHOSPHODIESTERASE GLPQ2 (GLYCEROPHOSPHODIESTER PHOSPHODIESTERASE) 	14	0	0	14	0	1.0000	163.36	NE
Rv0318c	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	8	0	0	8	0	1.0000	139.38	NE
Rv0319	pcp	pyrrolidone-carboxylate peptidase 	9	0	0	9	0	1.0000	134.78	NE
Rv0320	-	POSSIBLE CONSERVED EXPORTED PROTEIN 	16	0	0	16	0	1.0000	194.25	NE
Rv0321	dcd	deoxycytidine triphosphate deaminase 	7	0	0	7	0	1.0000	182.00	NE
Rv0322	udgA	PROBABLE UDP-GLUCOSE 6-DEHYDROGENASE UDGA (UDP-GLC DEHYDROGENASE) (UDP-GLCDH) (UDPGDH) 	24	0	0	24	0	0.9583	84.91	NE
Rv0323c	-	hypothetical protein Rv0323c 	13	0	0	13	0	0.9231	95.25	NE
Rv0324	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY ARSR-FAMILY) 	12	0	0	12	0	0.9167	95.45	NE
Rv0325	-	hypothetical protein Rv0325 	7	0	0	7	0	1.0000	271.29	NE
Rv0326	-	hypothetical protein Rv0326 	10	0	0	10	0	0.8000	109.88	NE
Rv0327c	cyp135A1	POSSIBLE CYTOCHROME P450 135A1 CYP135A1 	25	0	0	25	0	0.8000	119.70	NE
Rv0328	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR/ACRR-FAMILY) 	11	0	0	11	0	0.9091	92.50	NE
Rv0329c	-	hypothetical protein Rv0329c 	9	0	0	9	0	0.8889	119.75	NE
Rv0330c	-	hypothetical protein Rv0330c 	10	0	0	10	0	1.0000	191.60	NE
Rv0331	-	POSSIBLE DEHYDROGENASE/REDUCTASE 	18	0	0	18	0	1.0000	124.89	NE
Rv0332	-	hypothetical protein Rv0332 	13	0	0	13	0	1.0000	193.62	NE
Rv0333	-	hypothetical protein Rv0333 	4	0	0	4	0	1.0000	229.00	NE
Rv0334	rmlA	ALPHA-D-GLUCOSE-1-PHOSPHATE THYMIDYLYLTRANSFERASE RMLA (DTDP-GLUCOSE SYNTHASE) (DTDP-GLUCOSE PYROPHOSPHORYLASE) 	19	19	0	0	0	0.0000	0.00	ES
Rv0335c	PE6	PE FAMILY PROTEIN 	3	0	0	3	0	1.0000	26.00	NE
Rv0336	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	18	0	0	14	4	1.0000	333.50	NE
Rv0337c	aspC	aminotransferase AlaT 	23	17	5	0	1	0.0870	101.50	ES
Rv0338c	-	PROBABLE IRON-SULFUR-BINDING REDUCTASE 	37	17	18	2	0	0.1351	6.20	GD
Rv0339c	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	30	0	0	30	0	1.0000	77.07	NE
Rv0340	-	hypothetical protein Rv0340 	6	0	0	6	0	1.0000	103.83	NE
Rv0341	iniB	ISONIAZID INDUCTIBLE GENE PROTEIN INIB 	19	0	0	19	0	0.7368	125.43	NE
Rv0342	iniA	ISONIAZID INDUCTIBLE GENE PROTEIN INIA 	27	0	0	27	0	0.9630	144.12	NE
Rv0343	iniC	ISONIAZID INDUCTIBLE GENE PROTEIN INIC 	13	0	0	13	0	1.0000	63.69	NE
Rv0344c	lpqJ	PROBABLE LIPOPROTEIN LPQJ 	12	0	0	12	0	1.0000	181.17	NE
Rv0345	-	hypothetical protein Rv0345 	7	0	0	7	0	1.0000	237.29	NE
Rv0346c	ansP2	POSSIBLE L-ASPARAGINE PERMEASE ANSP2 (L-ASPARAGINE TRANSPORT PROTEIN) 	29	0	0	29	0	0.9655	164.61	NE
Rv0347	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	18	12	0	6	0	0.1667	49.67	ES
Rv0348	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	19	0	0	19	0	0.8947	51.82	NE
Rv0349	-	hypothetical protein Rv0349 	8	0	0	8	0	1.0000	314.50	NE
Rv0350	dnaK	molecular chaperone DnaK 	17	0	17	0	0	0.1176	5.00	GD
Rv0351	grpE	PROBABLE GRPE PROTEIN (HSP-70 COFACTOR) 	10	0	7	3	0	0.3000	73.33	GD
Rv0352	dnaJ1	PROBABLE CHAPERONE PROTEIN DNAJ1 	14	0	0	14	0	0.7857	45.09	NE
Rv0353	hspR	PROBABLE HEAT SHOCK PROTEIN TRANSCRIPTIONAL REPRESSOR HSPR (MERR FAMILY) 	6	0	0	6	0	1.0000	181.67	NE
Rv0354c	PPE7	PPE FAMILY PROTEIN 	6	0	0	3	3	1.0000	370.33	GA
Rv0355c	PPE8	PPE FAMILY PROTEIN 	172	0	0	46	126	0.9884	255.74	GA
Rv0356c	-	hypothetical protein Rv0356c 	10	0	0	10	0	1.0000	111.70	NE
Rv0357c	purA	adenylosuccinate synthetase 	24	0	24	0	0	0.1667	4.75	GD
Rv0358	-	hypothetical protein Rv0358 	14	0	0	14	0	0.7143	17.70	NE
Rv0359	-	PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN 	11	0	0	11	0	1.0000	263.91	NE
Rv0360c	-	hypothetical protein Rv0360c 	9	0	0	9	0	1.0000	154.89	NE
Rv0361	-	PROBABLE CONSERVED MEMBRANE PROTEIN 	8	0	0	8	0	1.0000	155.38	NE
Rv0362	mgtE	POSSIBLE Mg2+ TRANSPORT TRANSMEMBRANE PROTEIN MGTE 	16	0	0	16	0	1.0000	161.88	NE
Rv0363c	fba	fructose-bisphosphate aldolase 	18	0	16	2	0	0.5000	19.22	GD
Rv0364	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	13	10	0	3	0	0.3077	76.50	ES
Rv0365c	-	hypothetical protein Rv0365c 	21	0	0	21	0	1.0000	197.62	NE
Rv0366c	-	hypothetical protein Rv0366c 	7	0	0	7	0	1.0000	132.43	NE
Rv0367c	-	hypothetical protein Rv0367c 	2	0	0	2	0	1.0000	143.00	NE
Rv0368c	-	hypothetical protein Rv0368c 	18	0	0	18	0	1.0000	141.72	NE
Rv0369c	-	POSSIBLE MEMBRANE OXIDOREDUCTASE 	7	0	0	7	0	0.8571	59.17	NE
Rv0370c	-	POSSIBLE OXIDOREDUCTASE 	21	0	0	21	0	0.9048	52.42	NE
Rv0371c	-	hypothetical protein Rv0371c 	7	0	0	7	0	1.0000	43.29	NE
Rv0372c	-	hypothetical protein Rv0372c 	6	0	0	6	0	0.8333	62.80	NE
Rv0373c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (LARGE CHAIN) 	39	0	0	39	0	0.8974	100.43	NE
Rv0374c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (SMALL CHAIN) 	6	0	0	6	0	1.0000	58.67	NE
Rv0375c	-	PROBABLE CARBON MONOXYDE DEHYDROGENASE (MEDIUM CHAIN) 	8	0	0	8	0	0.8750	72.14	NE
Rv0376c	-	hypothetical protein Rv0376c 	21	0	0	21	0	0.9048	141.11	NE
Rv0377	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LYSR-FAMILY) 	10	0	0	10	0	1.0000	113.90	NE
Rv0378	-	CONSERVED HYPOTHETICAL GLYCINE RICH PROTEIN 	3	0	0	3	0	0.6667	69.50	NE
Rv0379	secE2	POSSIBLE PROTEIN TRANSPORT PROTEIN SECE2 	4	0	0	4	0	1.0000	104.00	NE
Rv0380c	-	POSSIBLE RNA METHYLTRANSFERASE (RNA METHYLASE) 	11	0	0	11	0	1.0000	50.64	NE
Rv0381c	-	hypothetical protein Rv0381c 	17	0	0	17	0	0.8824	189.20	NE
Rv0382c	pyrE	orotate phosphoribosyltransferase 	13	12	0	1	0	0.1538	39.50	ES
Rv0383c	-	POSSIBLE CONSERVED SECRETED PROTEIN 	9	7	0	2	0	0.2222	117.00	ES
Rv0384c	clpB	PROBABLE ENDOPEPTIDASE ATP BINDING PROTEIN (CHAIN B) CLPB (CLPB PROTEIN) (HEAT SHOCK PROTEIN F84.1) 	25	0	0	25	0	0.8000	15.40	NE
Rv0385	-	hypothetical protein Rv0385 	20	0	0	20	0	1.0000	271.15	NE
Rv0386	-	PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR/UHPA-FAMILY) 	44	0	0	44	0	1.0000	155.23	NE
Rv0387c	-	hypothetical protein Rv0387c 	15	0	0	15	0	1.0000	199.00	NE
Rv0388c	PPE9	PPE FAMILY PROTEIN 	10	0	0	10	0	1.0000	141.40	NE
Rv0389	purT	phosphoribosylglycinamide formyltransferase 2 	9	0	0	9	0	0.8889	188.38	NE
Rv0390	-	hypothetical protein Rv0390 	8	0	0	8	0	1.0000	132.75	NE
Rv0391	metZ	O-succinylhomoserine sulfhydrylase 	22	0	0	22	0	0.7727	107.47	NE
Rv0392c	ndhA	PROBABLE MEMBRANE NADH DEHYDROGENASE NDHA 	17	0	0	17	0	1.0000	109.82	NE
Rv0393	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	10	0	0	10	0	0.9000	239.33	NE
Rv0394c	-	POSSIBLE SECRETED PROTEIN 	10	0	0	10	0	1.0000	182.00	NE
Rv0395	-	hypothetical protein Rv0395 	8	0	0	8	0	1.0000	138.25	NE
Rv0396	-	hypothetical protein Rv0396 	6	0	0	6	0	1.0000	91.83	NE
Rv0397	-	CONSERVED 13E12 REPEAT FAMILY PROTEIN 	4	0	0	4	0	1.0000	146.50	NE
Rv0398c	-	POSSIBLE SECRETED PROTEIN 	6	0	0	6	0	1.0000	78.33	NE
Rv0399c	lpqK	POSSIBLE CONSERVED LIPOPROTEIN LPQK 	25	0	0	25	0	0.9200	87.78	NE
Rv0400c	fadE7	ACYL-CoA DEHYDROGENASE FADE7 	11	0	0	11	0	0.9091	68.80	NE
Rv0401	-	PROBABLE CONSERVED TRANSMEMBRANE PROTEIN 	3	0	0	3	0	1.0000	70.00	NE
Rv0402c	mmpL1	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL1 	56	0	0	56	0	1.0000	148.04	NE
Rv0403c	mmpS1	PROBABLE CONSERVED MEMBRANE PROTEIN MMPS1 	7	0	0	7	0	1.0000	125.14	NE
Rv0404	fadD30	acyl-CoA synthetase 	87	0	0	87	0	0.8276	82.61	NE
Rv0405	pks6	PROBABLE MEMBRANE BOUND POLYKETIDE SYNTHASE PKS6 	124	0	0	124	0	0.7581	101.94	NE
Rv0406c	-	BETA LACTAMASE LIKE PROTEIN 	15	0	0	15	0	0.9333	124.21	NE
Rv0407	fgd1	PROBABLE F420-DEPENDENT GLUCOSE-6-PHOSPHATE DEHYDROGENASE FGD1 	20	0	0	20	0	1.0000	113.85	NE
Rv0408	pta	phosphate acetyltransferase 	44	0	0	44	0	0.9773	99.30	NE
Rv0409	ackA	acetate kinase 	17	0	0	17	0	1.0000	121.76	NE
Rv0410c	pknG	SERINE/THREONINE-PROTEIN KINASE PKNG (PROTEIN KINASE G) (STPK G) 	32	0	0	32	0	0.9688	64.42	NE
Rv0411c	glnH	PROBABLE GLUTAMINE-BINDING LIPOPROTEIN GLNH (GLNBP) 	9	0	0	9	0	1.0000	74.11	NE
Rv0412c	-	POSSIBLE CONSERVED MEMBRANE PROTEIN 	23	0	0	23	0	0.9565	80.73	NE
Rv0413	mutT3	POSSIBLE MUTATOR PROTEIN MUTT3 (7,8-DIHYDRO-8-OXOGUANINE-TRIPHOSPHATASE) (8-OXO-DGTPASE) (DGTP PYROPHOSPHOHYDROLASE) 	8	0	0	8	0	1.0000	176.25	NE
Rv0414c	thiE	thiamine-phosphate pyrophosphorylase 	10	9	0	1	0	0.1000	94.00	ES
Rv0415	thiO	POSSIBLE THIAMINE BIOSYNTHESIS OXIDOREDUCTASE THIO 	12	12	0	0	0	0.0833	1.00	ES
Rv0416	thiS	sulfur carrier protein ThiS 	4	4	0	0	0	0.0000	0.00	ES
Rv0417	thiG	thiazole synthase 	16	15	0	1	0	0.1250	2.00	ES
Rv0418	lpqL	PROBABLE LIPOPROTEIN AMINOPEPTIDASE LPQL 	28	0	0	28	0	0.9286	88.54	NE
Rv0419	lpqM	POSSIBLE LIPOPROTEIN PEPTIDASE LPQM 	23	0	0	23	0	0.9565	144.68	NE
Rv0420c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	10	0	0	10	0	1.0000	178.60	NE
Rv0421c	-	hypothetical protein Rv0421c 	10	0	2	8	0	0.9000	83.44	NE
Rv0422c	thiD	phosphomethylpyrimidine kinase 	14	0	14	0	0	0.0714	7.00	GD
Rv0423c	thiC	thiamine biosynthesis protein ThiC 	22	19	3	0	0	0.0909	21.50	ES
Rv0424c	-	hypothetical protein Rv0424c 	9	0	0	9	0	1.0000	236.00	NE
Rv0425c	ctpH	POSSIBLE METAL CATION TRANSPORTING P-TYPE ATPASE CTPH 	40	0	0	40	0	0.9750	109.59	NE
Rv0426c	-	POSSIBLE TRANSMEMBRANE PROTEIN 	3	0	0	3	0	1.0000	239.33	NE
Rv0427c	xthA	PROBABLE EXODEOXYRIBONUCLEASE III PROTEIN XTHA (EXONUCLEASE III) (EXO III) (AP ENDONUCLEASE VI) 	14	0	0	14	0	0.9286	115.23	NE
Rv0428c	-	hypothetical protein Rv0428c 	17	0	0	17	0	0.8824	120.47	NE
Rv0429c	def	peptide deformylase 	10	7	0	3	0	0.2000	170.00	ES
Rv0430	-	hypothetical protein Rv0430 	3	0	0	3	0	0.0000	0.00	NE
Rv0431	-	PUTATIVE TUBERCULIN RELATED PEPTIDE 	10	0	0	10	0	0.8000	157.00	NE
Rv0432	sodC	PROBABLE PERIPLASMIC SUPEROXIDE DISMUTASE 	13	0	0	13	0	1.0000	126.85	NE
Rv0433	-	hypothetical protein Rv0433 	24	0	0	24	0	0.9583	143.04	NE
Rv0434	-	hypothetical protein Rv0434 	14	0	0	14	0	1.0000	223.36	NE
Rv0435c	-	PUTATIVE CONSERVED ATPASE 	24	0	0	24	0	1.0000	154.62	NE
Rv0436c	pssA	PROBABLE CDP-DIACYLGLYCEROL--SERINE O-PHOSPHATIDYLTRANSFERASE PSSA (PS SYNTHASE) (PHOSPHATIDYLSERINE SYNTHASE) 	17	0	0	17	0	1.0000	74.71	NE
Rv0437c	psd	phosphatidylserine decarboxylase 	8	0	0	8	0	0.8750	67.14	NE
Rv0438c	moeA2	PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA2 	15	0	0	15	0	1.0000	117.60	NE
Rv0439c	-	short chain dehydrogenase 	19	0	0	19	0	0.9474	171.28	NE
Rv0440	groEL	chaperonin GroEL 	13	0	13	0	0	0.1538	9.00	GD
Rv0441c	-	hypothetical protein Rv0441c 	10	0	0	10	0	1.0000	256.70	NE
Rv0442c	PPE10	PPE FAMILY PROTEIN 	25	0	0	25	0	0.9600	152.58	NE
Rv0443	-	hypothetical protein Rv0443 	15	0	0	15	0	1.0000	284.20	NE
Rv0444c	-	hypothetical protein Rv0444c 	9	0	0	9	0	1.0000	99.67	NE
Rv0445c	sigK	RNA polymerase sigma factor SigK 	10	0	0	10	0	0.9000	228.56	NE
Rv0446c	-	POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN 	17	0	0	17	0	1.0000	171.41	NE
Rv0447c	ufaA1	PROBABLE CYCLOPROPANE-FATTY-ACYL-PHOSPHOLIPID SYNTHASE UFAA1 (CYCLOPROPANE FATTY ACID SYNTHASE) (CFA SYNTHASE) 	27	0	0	27	0	0.9630	218.54	NE
Rv0448c	-	hypothetical protein Rv0448c 	16	0	0	16	0	1.0000	193.69	NE
Rv0449c	-	hypothetical protein Rv0449c 	23	0	0	23	0	1.0000	145.57	NE
Rv0450c	mmpL4	PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL4 	84	0	0	84	0	0.9524	78.04	NE
Rv0451c	mmpS4	PROBABLE CONSERVED MEMBRANE PROTEIN MMPS4 	15	0	0	15	0	1.0000	61.67	NE
Rv0452	-	POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN 	10	0	0	10	0	1.0000	186.20	NE
Rv0453	PPE11	PPE FAMILY PROTEIN 	23	0	0	23	0	0.9130	205.76	NE
Rv0454	-	hypothetical protein Rv0454 	7	0	0	7	0	1.0000	275.29	NE
Rv0455c	-	hypothetical protein Rv0455c 	12	0	0	12	0	0.9167	39.55	NE
