ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv0116c,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,18,17,True,0.32674571654719026,0.14641279347295305,0.35724371916524106,0.005936866720388061,0.0304980026180508,0.6965743474967094,108.51272044872452,165.03333333333333,GA,NE
Rv0117,oxyS,OXIDATIVE STRESS RESPONSE REGULATORY PROTEIN OXYS ,17,16,True,-0.2852704279919971,0.23196414474187932,-0.277506134081207,0.04381302878540883,0.007764293910790088,0.9330168714758553,40.79500001878102,52.199999999999996,GD,NE
Rv0118c,oxcA,putative oxalyl-CoA decarboxylase ,26,22,True,-0.6199570091254891,0.00014904323033675611,-0.706786866826882,1.503245736663673e-12,-0.08682985770139284,0.040459570879650276,35.088046937261694,39.31923076923077,GD,NE
Rv0119,fadD7,acyl-CoA synthetase ,14,12,True,-1.0098332772885805,3.37010525007816e-06,-0.8620199260856134,3.1016938272803303e-10,0.14781335120296712,0.07084418847163343,11.084664308937073,8.035714285714288,GD,NE
Rv0120c,fusA2,elongation factor G ,28,24,True,-0.5804653589835587,0.00023887776691192684,-0.4157420339620763,3.5656564340741285e-05,0.16472332502148235,2.1920802721256392e-05,18.753454449789963,24.696428571428573,GD,NE
Rv0121c,-,hypothetical protein Rv0121c ,10,9,True,-0.5277380646935015,0.07125653232073743,-0.6993885474851117,3.195307593821395e-05,-0.17165048279161021,0.1501515596082212,70.454732248464,40.44,GD,NE
Rv0122,-,hypothetical protein Rv0122 ,9,8,True,-0.5107846517209308,0.10141622781350738,-0.6389901063989653,0.000380073509536611,-0.12820545467803446,0.3632956309381568,29.766151094015484,38.56666666666667,GD,NE
Rv0123,-,hypothetical protein Rv0123 ,9,7,True,-0.7829395412026859,0.00723261235859289,-0.9306287662374415,7.880626224263784e-08,-0.14768922503475557,0.28086583697116746,42.34652986864941,35.58888888888889,GD,NE
Rv0124,PE_PGRS2,PE-PGRS FAMILY PROTEIN ,14,13,True,-0.44021113075973267,0.07500744209752319,-0.2603570187264316,0.09313706231473219,0.1798541120333011,0.026850902820564307,46.87188894189397,53.114285714285714,NE,NE
Rv0125,pepA,PROBABLE SERINE PROTEASE PEPA (SERINE PROTEINASE) (MTB32A) ,10,10,True,0.21197984643570866,0.5255304991241335,0.39167531997892335,0.027677292146057658,0.1796954735432147,0.13142978492636534,55.00128098004772,69.27,GA,NE
Rv0126,treS,TREHALOSE SYNTHASE TRES ,31,31,True,0.6347006954596154,1.7382424690512755e-05,0.40541626513154283,2.1335192862119434e-05,-0.22928443032807255,6.394881895470436e-10,203.10559203068715,221.61290322580643,GA,NE
Rv0127,-,hypothetical protein Rv0127 ,31,31,True,0.22649666352625752,0.19469627942459317,0.23027354873440514,0.022274939699280395,0.003776885208147618,0.9403874383533662,71.07442573116204,96.63870967741936,GA,NE
Rv0128,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,20,20,True,0.4331734216306803,0.032793056984537564,0.19742964522744297,0.13277178055960276,-0.23574377640323732,3.4726106852622785e-05,213.10427685876556,209.67,NE,NE
Rv0129c,fbpC,SECRETED ANTIGEN 85-C FBPC (85C) (ANTIGEN 85 COMPLEX C) (AG58C) (MYCOLYL TRANSFERASE 85C) (FIBRONECTIN-BINDING PROTEIN C) ,27,25,True,0.1781523644374069,0.3628766243809666,0.12952620003727902,0.2608279250381013,-0.048626164400127875,0.2682943477894697,114.0884018093383,116.03333333333332,NE,NE
Rv0130,-,hypothetical protein Rv0130 ,4,4,True,-0.22855816858832417,0.6818267229920882,-0.4067294404241441,0.16740995975758424,-0.17817127183581993,0.6223115377479352,99.20961187177043,76.30000000000001,NE,NE
Rv0131c,fadE1,PROBABLE ACYL-CoA DEHYDROGENASE FADE1 ,18,18,True,0.10138931042896385,0.6990009087612524,-0.03145194841895179,0.844037614472499,-0.13284125884791564,0.032408169995719896,65.65961381947386,77.15000000000002,NE,NE
Rv0132c,fgd2,PUTATIVE F420-DEPENDENT GLUCOSE-6-PHOSPHATE DEHYDROGENASE FGD2 ,15,14,True,0.17475727646418962,0.521734585258008,0.2471895372835579,0.09939232943115035,0.07243226081936827,0.3869131825034271,107.67372442615482,137.52,NE,NE
Rv0133,-,PROBABLE ACETYLTRANSFERASE ,8,8,True,0.18459809544653857,0.6278674741379398,0.12085840564666106,0.593484915651337,-0.06373968979987751,0.7247948118188404,122.6122574638769,135.0625,NE,NE
Rv0134,ephF,POSSIBLE EPOXIDE HYDROLASE EPHF (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) ,11,11,True,0.49591146553190196,0.0754112931804557,0.3479611638085961,0.041806635761161996,-0.14795030172330587,0.17260539952080414,168.35888281845757,174.16363636363636,GA,NE
Rv0135c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,12,11,True,-0.28826924084405187,0.32471082341886165,-0.13093604280454843,0.4667083347840294,0.15733319803950344,0.10626841791154354,54.09586262124358,64.54166666666667,NE,NE
Rv0136,cyp138,PROBABLE CYTOCHROME P450 138 CYP138 ,23,23,True,0.3441088550062038,0.07456037442103235,0.2233307111975011,0.060784746222566,-0.12077814380870272,0.011129437551775485,117.8550291926487,147.62173913043478,NE,NE
Rv0137c,msrA,methionine sulfoxide reductase A ,11,11,True,0.06126326202040115,0.8590718135849938,0.2162599077685254,0.22880016509482828,0.15499664574812427,0.1501515596082212,106.53722609517831,148.87272727272727,NE,NE
Rv0138,-,hypothetical protein Rv0138 ,7,7,True,1.0504498019085733,0.0010595647483482864,0.5730544503809982,0.005884420276067569,-0.47739535152757506,0.010543120533354674,671.2031556924486,535.5285714285714,GA,GA
Rv0139,-,POSSIBLE OXIDOREDUCTASE ,12,12,True,0.6156100306521641,0.016735033449444457,0.49789704782118605,0.0015506660638593618,-0.11771298283097809,0.2411045564670711,253.19339663550718,248.26666666666668,GA,GA
Rv0140,-,hypothetical protein Rv0140 ,15,14,True,0.22493837395049343,0.3937071549387096,0.09671155645729408,0.5541151925505441,-0.12822681749319936,0.09424586584887053,123.46474346202038,129.53333333333336,NE,NE
Rv0141c,-,hypothetical protein Rv0141c ,9,8,True,-0.24644393717941196,0.4800682149959403,-0.14501384348147522,0.48357610434330106,0.10143009369793674,0.4881255115850459,56.673050468152184,86.88888888888889,NE,NE
Rv0142,-,hypothetical protein Rv0142 ,7,7,True,-0.018243775388025123,0.968658751048614,0.16503006436595102,0.4825091210571956,0.18327383975397615,0.3118100585268298,39.54053034987875,67.21428571428571,NE,NE
Rv0143c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,28,28,True,0.16925102715241172,0.37877431122014255,0.30020061526999603,0.0037885243535500063,0.1309495881175843,0.000627784516284304,93.02852501102225,136.45,GA,NE
Rv0144,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,14,14,True,0.7327646354925273,0.001272667020540935,0.5564038231309952,9.975150348090015e-05,-0.17636081236153212,0.03008264978576848,206.87861772717787,295.47857142857134,GA,NE
Rv0145,-,hypothetical protein Rv0145 ,15,15,True,0.3867790959270456,0.11177378087988749,0.46492761912690744,0.0009054975611579202,0.07814852319986182,0.34350329677151004,117.98205859906561,171.98666666666665,GA,NE
Rv0146,-,hypothetical protein Rv0146 ,17,16,True,0.3036625825571291,0.19812249342056418,0.2423362602254193,0.08403947159339138,-0.06132632233170979,0.4071587639845369,283.4806268876978,181.25882352941176,NE,GA
Rv0147,-,PROBABLE ALDEHYDE DEHYDROGENASE (NAD+) DEPENDENT ,26,25,True,0.5157208983406962,0.0021324759736709594,0.4328287066023122,3.3226650057775224e-05,-0.08289219173838402,0.050977432976847384,227.99654044948142,232.15769230769232,GA,GA
Rv0148,-,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE ,17,17,True,0.5769561572427857,0.006393274863351709,0.2992213860411418,0.028361066817619712,-0.2777347712016439,5.313706511538944e-05,222.93718946030035,189.52941176470586,GA,GA
Rv0149,-,POSSIBLE QUINONE OXIDOREDUCTASE (NADPH:QUINONE OXIDOREDUCTASE) (ZETA-CRYSTALLIN) ,21,20,True,0.312446877217408,0.13071451463058453,0.25171606340642255,0.04184701247845244,-0.06073081381098544,0.28727635114251443,137.9815856043304,141.0047619047619,GA,GA
Rv0150c,-,hypothetical protein Rv0150c ,5,5,True,-0.33255758535393876,0.47769373033939233,0.3632044530716036,0.16803912877824806,0.6957620384255423,0.01630756609148499,24.360344180586104,36.88,NE,GA
Rv0151c,PE1,PE FAMILY PROTEIN ,44,44,True,0.5038014418758276,5.467384485876119e-05,0.5034307809773368,6.864194607254773e-11,-0.0003706608984908044,0.9909443560176404,204.67875057029258,231.10681818181817,GA,GA
Rv0152c,PE2,PE FAMILY PROTEIN ,40,38,True,0.6042173756625934,2.5943051220508237e-06,0.5166531508852865,1.8546116242897753e-10,-0.08756422477730685,0.0008221611603223102,230.27687851524828,261.04,GA,GA
Rv0153c,ptbB,PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPB (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) ,11,11,True,0.1328400631518915,0.6925518154294177,0.2696961130674846,0.12573621194363382,0.13685604991559308,0.20988333168387946,60.90573785174597,98.5909090909091,NE,NE
Rv0154c,fadE2,PROBABLE ACYL-CoA DEHYDROGENASE FADE2 ,12,11,True,0.3820994593162002,0.17088643384354033,0.4825229172875718,0.0022184870277961433,0.10042345797137159,0.33139302827102013,148.40205326462865,202.66666666666666,GA,NE
Rv0155,pntAa,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT ALPHA) PNTAA ,11,11,True,0.2792090686116415,0.3628766243809666,0.26508822206744415,0.13343180205402402,-0.014120846544197374,0.9202562549612608,104.01766129946212,130.67272727272726,NE,NE
Rv0156,pntAb,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT ALPHA) PNTAB ,1,1,True,0.876609736892443,0.3906038420956922,-0.08844569171824575,0.8955813177091251,-0.9650554286106888,,498.20046704896447,297.2,NE,Uncertain
Rv0157,pntB,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT BETA) PNTB ,15,15,True,0.39894312381464647,0.09827237226712357,0.2322261690275964,0.12332569063709128,-0.16671695478705006,0.02696549277037072,144.82169432735296,172.46666666666667,NE,NE
Rv0158,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,16,16,True,0.6522069595716014,0.0023393908018832766,0.3760537723025942,0.006390321796963846,-0.27615318726900717,0.0001552079045900902,240.59817748273343,225.18124999999998,GA,GA
Rv0159c,PE3,PE FAMILY PROTEIN ,50,50,True,0.5195116080872102,6.875217179590691e-06,0.49351370828292745,8.534458202770365e-12,-0.025997899804282742,0.2694868630861472,252.77196127682492,301.932,GA,GA
Rv0160c,PE4,PE FAMILY PROTEIN ,42,39,True,0.2565589544628286,0.0727318297356626,0.2751511010309855,0.0010407470897239738,0.018592146568156886,0.5534095996801509,152.4028018606201,198.4119047619048,GA,GA
Rv0161,-,POSSIBLE OXIDOREDUCTASE ,19,19,True,-0.21334864695317207,0.361952165857384,0.03975210886945849,0.7955470014427473,0.2531007558226306,2.9129165330122875e-05,35.72433401131826,58.70526315789474,NE,NE
Rv0162c,adhE1,PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE (E SUBUNIT) ADHE ,17,17,True,-0.24451234914215408,0.3189823611599847,-0.27770760088413243,0.04356387529650171,-0.03319525174197835,0.6890944064833839,45.25741215619138,54.205882352941174,GD,NE
Rv0163,-,hypothetical protein Rv0163 ,11,11,True,0.37159866664070035,0.20656451476256035,0.38447077174119926,0.02305922248713599,0.01287210510049891,0.9283608895851533,135.21719586339023,145.10909090909092,GA,NE
Rv0164,TB18.5,hypothetical protein Rv0164 ,9,2,False,,,,,,,,127.9111111111111,ES/ESD,ES
Rv0165c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) ,8,8,True,0.056445856695413806,0.8915706139604679,-0.05537681904376184,0.8178938929347973,-0.11182267573917565,0.5015776093726239,143.2423089650756,110.3,NE,NE
Rv0166,fadD5,acyl-CoA synthetase ,28,26,True,0.261260947385044,0.1478885876506121,0.23765129661780124,0.0253001718887563,-0.02360965076724278,0.6280414543295432,146.94568986413907,165.25357142857143,GA,NE
Rv0167,yrbE1A,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1A ,7,7,True,0.02004696395135775,0.9660148166351159,0.2715192598703826,0.22880016509482828,0.25147229591902487,0.1539337170465877,56.27193532394751,96.08571428571429,NE,NE
Rv0168,yrbE1B,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1B ,15,15,True,0.39717843130279595,0.09993273145749298,0.33334650451620984,0.021236345892308897,-0.06383192678658611,0.4585485971243819,114.20276530989314,136.76000000000002,GA,NE
Rv0169,mce1A,MCE-FAMILY PROTEIN MCE1A ,39,38,True,0.22962832270383568,0.13015623390331946,0.13035429876907742,0.16837672146333652,-0.09927402393475826,0.0002172078054483111,135.224061633855,150.62820512820514,NE,NE
Rv0170,mce1B,MCE-FAMILY PROTEIN MCE1B ,18,18,True,0.31090086812003603,0.17277843262927584,0.29413811763315834,0.02639375367679489,-0.016762750486877698,0.8341961615070395,98.75291101010097,132.58888888888887,GA,NE
Rv0171,mce1C,MCE-FAMILY PROTEIN MCE1C ,25,25,True,0.3302112939282904,0.07447143211941383,0.2485254115201474,0.027367902355133773,-0.081685882408143,0.06634073394788831,86.58079285870483,112.264,GA,NE
Rv0172,mce1D,MCE-FAMILY PROTEIN MCE1D ,33,31,True,0.26302113118546105,0.10827755534421354,0.27254103159407,0.0044413321439820885,0.00951990040860895,0.8291505164811628,119.28016858979576,146.56363636363636,GA,NE
Rv0173,lprK,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E) ,16,15,True,0.2893462474593057,0.24114674442834838,0.22291917511052614,0.12718199940820593,-0.06642707234877956,0.39805316427746346,141.04306342244655,159.7625,NE,NE
Rv0174,mce1F,MCE-FAMILY PROTEIN MCE1F ,31,31,True,0.2621984151403603,0.12304985288877787,0.22518940665963302,0.02583461125560133,-0.03700900848072727,0.34758870527864166,109.75316375149897,145.7258064516129,GA,NE
Rv0175,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,9,9,True,0.2694814565408298,0.4359216519349429,0.37554854724440145,0.048229476866043064,0.10606709070357168,0.4682345290921762,111.60708767298807,177.2444444444444,GA,NE
Rv0176,-,PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN ,15,15,True,0.03602644091348842,0.9055414116866451,0.2549482171297862,0.08837651631010181,0.2189217762162978,0.0038951535575736276,45.395301857891276,79.11999999999999,NE,NE
Rv0177,-,PROBABLE CONSERVED MCE ASSOCIATED PROTEIN ,12,12,True,0.07154485391401771,0.826251006920141,0.04525842366488374,0.8178938929347973,-0.026286430249133977,0.8298275309451958,54.85640519901679,64.13333333333334,NE,NE
Rv0178,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,12,12,True,0.19216840841118146,0.5288896920252918,0.26384577197982734,0.11690523561110343,0.07167736356864587,0.5139588765498755,91.17989463514728,135.85,NE,NE
Rv0179c,lprO,POSSIBLE LIPOPROTEIN LPRO ,23,23,True,0.38267129768123687,0.04453241039581354,0.14786445332504397,0.23389608451865326,-0.2348068443561929,2.2426669469556733e-06,162.66603688859195,156.07391304347826,NE,NE
Rv0180c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,29,28,True,-0.6968519326835237,4.068511339734595e-06,-0.8621587148457887,2.02302796024523e-20,-0.1653067821622649,1.0296508644219242e-05,34.08207643520866,13.137931034482758,GD,NE
Rv0181c,-,hypothetical protein Rv0181c ,16,16,True,0.41587946272271376,0.0723666888528049,0.3716265748828157,0.007090664118722423,-0.04425288783989806,0.6025154761927506,121.72950224268888,198.89999999999998,GA,NE
Rv0182c,sigG,RNA polymerase factor sigma-70 ,20,20,True,0.37379966434918815,0.07080976328130363,0.36886412325316975,0.002588568767399457,-0.004935541096018403,0.9505801981100889,128.92788470759072,154.55,GA,NE
Rv0183,-,POSSIBLE LYSOPHOSPHOLIPASE ,16,16,True,0.659812851050628,0.002045226889275007,0.4951076113309541,0.0002231659297740897,-0.16470523971967393,0.019151207537999697,174.67489224529828,210.25,GA,NE
Rv0184,-,hypothetical protein Rv0184 ,11,11,True,-0.2563331975231448,0.40688808744847893,-0.4557770132014412,0.006042521022513139,-0.1994438156782964,0.05966801793142784,90.96723705719268,69.8,GD,NE
Rv0185,-,hypothetical protein Rv0185 ,10,7,True,-0.7191668851190562,0.010034450305849181,-0.5258675821405278,0.002338546309744484,0.1932993029785285,0.1029298306440039,23.39172664333379,39.04,GD,NE
Rv0186,bglS,PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) ,34,34,True,-0.17528560851842429,0.3116690491713435,-0.03376690177622126,0.7658502837761698,0.14151870674220302,6.975514497796775e-06,38.984422738662616,57.14411764705883,NE,NE
Rv0187,-,PROBABLE O-METHYLTRANSFERASE ,8,8,True,-0.1909369776905501,0.6186477480727748,-0.05435350359565759,0.8211194548301138,0.13658347409489252,0.3968704014785637,30.052083544073625,53.7125,NE,NE
Rv0188,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,11,11,True,0.07496887691621877,0.8258128054938415,-0.012625519458381883,0.9523787130800366,-0.08759439637460065,0.4594429278893151,88.87884228174067,145.21818181818182,NE,NE
Rv0189c,ilvD,dihydroxy-acid dehydratase ,23,2,False,,,,,,,,0.043478260869565216,ES/ESD,ES
Rv0190,-,hypothetical protein Rv0190 ,3,3,True,0.46367332526329497,0.43929713729190756,0.21532634946911222,0.5543245802554883,-0.24834697579418274,0.6193812514066502,264.88067987088,166.33333333333334,NE,GA
Rv0191,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,20,20,True,0.3797240434777268,0.06542822663837397,0.2499093643031346,0.0497348512526905,-0.12981467917459222,0.01893160108147329,302.48806620219324,254.43500000000003,GA,GA
Rv0192,-,hypothetical protein Rv0192 ,11,11,True,0.8107204835896655,0.001646103915720281,0.5064767316609115,0.0021160890930825827,-0.3042437519287541,0.0049577932318516085,350.35756341525297,307.24545454545455,GA,GA
Rv0192A,-,CONSERVED SECRETED PROTEIN ,4,4,True,0.6547777281221668,0.17553443188264517,0.5387777562190941,0.05993589498846215,-0.11599997190307276,0.7568748530512004,198.91947976748983,218.32500000000002,NE,GA
Rv0193c,-,hypothetical protein Rv0193c ,35,35,True,0.5345812115869647,0.00014888772771783854,0.4145196407494039,3.301962456975556e-06,-0.1200615708375608,6.985668028465795e-05,162.0287194095264,198.6314285714286,GA,GA
Rv0194,-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,56,56,True,0.5167532435186383,1.9049786552386864e-06,0.4779221669670142,2.21938217192507e-12,-0.0388310765516241,0.044311739159902094,214.98049322404066,247.21428571428572,GA,GA
Rv0195,-,POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) ,6,6,True,0.7383085694756565,0.04788083610969782,0.5026662992076748,0.028537838987052127,-0.23564227026798168,0.2661751156989369,265.05490603328394,303.59999999999997,GA,GA
Rv0196,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,7,7,True,0.44198585947468155,0.2355141160112356,0.3622002375862017,0.09884743196289354,-0.07978562188847987,0.6970178156710451,85.99344032862294,169.97142857142856,NE,NE
Rv0197,-,POSSIBLE OXIDOREDUCTASE ,33,33,True,0.06857371544362885,0.725941578423663,-0.08465215111389567,0.4317255286740304,-0.15322586655752451,2.6907228946151265e-06,63.25723035682436,69.56969696969696,NE,NE
Rv0198c,-,PROBABLE ZINC METALLOPROTEASE ,43,40,True,-0.3146398187015059,0.021406879824547233,-0.21832302528043404,0.009988163938243965,0.09631679342107188,6.907586274692905e-05,41.65711096440779,56.10930232558139,GD,NE
Rv0199,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,12,12,True,0.0767468283438593,0.8138944193740417,0.22744382359314136,0.1821841046149522,0.15069699524928204,0.12343883704391956,74.42548176812146,111.38333333333333,NE,NE
Rv0200,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,7,6,True,-0.34921347468489683,0.36363570292231584,0.1097649638703109,0.6513414189839417,0.4589784385552077,0.013110780997275643,35.16007985562764,87.10000000000001,NE,NE
Rv0201c,-,hypothetical protein Rv0201c ,9,9,True,0.21974840464865314,0.5336598859911743,0.27135122414670637,0.16740995975758424,0.05160281949805323,0.7468843794729071,58.14365065265517,86.27777777777777,NE,NE
Rv0202c,mmpL11,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 ,39,37,True,0.1694694182530234,0.29344355727229826,0.25101226300442175,0.004379634809209767,0.08154284475139836,0.0024705257466686313,67.79067899762629,104.6102564102564,GA,NE
Rv0203,-,POSSIBLE EXPORTED PROTEIN ,4,4,True,0.21209374002349388,0.7028128416684042,0.13666470769985248,0.6713569914601879,-0.0754290323236414,0.8411934153527013,43.9583176482594,64.4,NE,NE
Rv0204c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,20,20,True,0.3813269673109799,0.06393393266097315,0.46685534488421815,9.261415183188026e-05,0.08552837757323822,0.1370658518151232,95.54540723848154,150.16500000000002,GA,NE
Rv0205,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,12,12,True,0.25119042267925296,0.3942401052764889,0.3963471462223939,0.013688237573903951,0.14515672354314096,0.13910002290303705,72.57482586335611,124.75,GA,NE
Rv0206c,mmpL3,POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 ,35,7,False,,,,,,,,13.965714285714286,ES/ESD,ESD
Rv0207c,-,hypothetical protein Rv0207c ,9,9,True,0.24835770775407026,0.477383833599981,0.5152992490782411,0.004885318113204816,0.2669415413241708,0.04455383526191135,71.74134518867729,161.05555555555554,GA,NE
