ORF ID,Name,Description,Total # TA Sites,#Sites with 0 insertions,Used in Models,Gene (M0) Coef,Gene(M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States
Rv0116c,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,18,1,True,0.32451033102747856,0.1664364445401997,0.3499963688839734,0.017622522958849706,0.025486037856494836,0.7706606012672673,108.51272044872452,165.03333333333333,GA,NE
Rv0117,oxyS,OXIDATIVE STRESS RESPONSE REGULATORY PROTEIN OXYS ,17,1,True,-0.2875058135117328,0.2457826327268443,-0.2833295942539022,0.06960103720022141,0.004176219257830627,0.9671822850306248,40.79500001878102,52.199999999999996,NE,NE
Rv0118c,oxcA,putative oxalyl-CoA decarboxylase ,26,4,True,-0.62219239464523,0.0002313814233938094,-0.7067353580340235,1.8714661285850458e-10,-0.08454296338879352,0.06447014729811144,35.088046937261694,39.31923076923077,GD,NE
Rv0119,fadD7,acyl-CoA synthetase ,14,2,True,-1.012068662808334,6.466839754503548e-06,-0.8623009916051002,1.63882259474669e-08,0.14976767120323375,0.08861011098309583,11.084664308937073,8.035714285714288,GD,NE
Rv0120c,fusA2,elongation factor G ,28,4,True,-0.5827007445033335,0.00035564177141104823,-0.42276277458195144,0.00017779044837875453,0.1599379699213821,9.205155774371753e-05,18.753454449789963,24.696428571428573,GD,NE
Rv0121c,-,hypothetical protein Rv0121c ,10,1,True,-0.5299734502132826,0.08105769102122728,-0.686225740427968,0.00028483877522985046,-0.15625229021468545,0.23183901275109997,70.454732248464,40.44,GD,NE
Rv0122,-,hypothetical protein Rv0122 ,9,1,True,-0.5130200372406586,0.11386368605041647,-0.6263465668485544,0.0020189174410925824,-0.1133265296078958,0.47172705760269773,29.766151094015484,38.56666666666667,GD,NE
Rv0123,-,hypothetical protein Rv0123 ,9,2,True,-0.7851749267224539,0.009293948361546848,-0.9468728582324089,9.36344356000826e-07,-0.16169793150995493,0.27249941984019943,42.34652986864941,35.58888888888889,GD,NE
Rv0124,PE_PGRS2,PE-PGRS FAMILY PROTEIN ,14,1,True,-0.4424465162794621,0.08582668165485717,-0.2738136032773509,0.11847381182627922,0.1686329130021112,0.05379987138742513,46.87188894189397,53.114285714285714,NE,NE
Rv0125,pepA,PROBABLE SERINE PROTEASE PEPA (SERINE PROTEINASE) (MTB32A) ,10,0,True,0.2097444609159629,0.5471645733253085,0.389305134968334,0.05450741243770527,0.1795606740523711,0.16509322891375824,55.00128098004772,69.27,NE,NE
Rv0126,treS,TREHALOSE SYNTHASE TRES ,31,0,True,0.6324653099398722,3.387952840301693e-05,0.40381194609662424,0.00016463509438414568,-0.22865336384324791,3.893469910113109e-09,203.10559203068715,221.61290322580643,GA,NE
Rv0127,-,hypothetical protein Rv0127 ,31,0,True,0.22426127800649645,0.21665149765238823,0.21892207596441224,0.05726009096323681,-0.005339202042084212,0.9242758303627754,71.07442573116204,96.63870967741936,NE,NE
Rv0128,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,20,0,True,0.43093803611092785,0.041382405972038426,0.23662123793524845,0.1061439442098612,-0.1943167981756794,0.0010003554200734165,213.10427685876556,209.67,NE,NE
Rv0129c,fbpC,SECRETED ANTIGEN 85-C FBPC (85C) (ANTIGEN 85 COMPLEX C) (AG58C) (MYCOLYL TRANSFERASE 85C) (FIBRONECTIN-BINDING PROTEIN C) ,27,2,True,0.17591697891764668,0.3874825164544585,0.12364890769985121,0.3511018367066297,-0.052268071217795475,0.2692330777195458,114.0884018093383,116.03333333333332,NE,NE
Rv0130,-,hypothetical protein Rv0130 ,4,0,True,-0.23079355410806385,0.6877812039952759,-0.41905386150861607,0.21147077433738412,-0.18826030740055222,0.6302117132226781,99.20961187177043,76.30000000000001,NE,NE
Rv0131c,fadE1,PROBABLE ACYL-CoA DEHYDROGENASE FADE1 ,18,0,True,0.09915392490922126,0.7150035611953566,-0.03613861757998418,0.8454670462173167,-0.13529254248920544,0.04204030098357953,65.65961381947386,77.15000000000002,NE,NE
Rv0132c,fgd2,PUTATIVE F420-DEPENDENT GLUCOSE-6-PHOSPHATE DEHYDROGENASE FGD2 ,15,1,True,0.17252189094442266,0.5435598899790955,0.24942341276905033,0.1452636360407865,0.07690152182462767,0.39383763712504805,107.67372442615482,137.52,NE,NE
Rv0133,-,PROBABLE ACETYLTRANSFERASE ,8,0,True,0.18236270992676334,0.6440173698845401,0.13851173214757895,0.5853493457974512,-0.0438509777791844,0.8312296524384494,122.6122574638769,135.0625,NE,NE
Rv0134,ephF,POSSIBLE EPOXIDE HYDROLASE EPHF (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) ,11,0,True,0.493676080012163,0.08900748503733202,0.34880192044422104,0.0725236780593183,-0.14487415956794197,0.21913572898887917,168.35888281845757,174.16363636363636,NE,NE
Rv0135c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,12,1,True,-0.2905046263637734,0.3386093272379028,-0.15278957526471287,0.4464922086176246,0.13771505109906051,0.19950213647537096,54.09586262124358,64.54166666666667,NE,NE
Rv0136,cyp138,PROBABLE CYTOCHROME P450 138 CYP138 ,23,0,True,0.34187346948646463,0.08878055373222969,0.2163475090198665,0.11348928296009037,-0.12552596046659814,0.013412718068091219,117.8550291926487,147.62173913043478,NE,NE
Rv0137c,msrA,methionine sulfoxide reductase A ,11,0,True,0.05902787650066548,0.8674897585843031,0.19572865409844253,0.3455495518125864,0.13670077759777705,0.24899695299245914,106.53722609517831,148.87272727272727,NE,NE
Rv0138,-,hypothetical protein Rv0138 ,7,0,True,1.0482144163888034,0.0015721117190990298,0.569649813963688,0.01594964778100837,-0.47856460242511545,0.01514527308839026,671.2031556924486,535.5285714285714,GA,GA
Rv0139,-,POSSIBLE OXIDOREDUCTASE ,12,0,True,0.6133746451324567,0.021748414673714547,0.4827846801322712,0.006839936720259156,-0.13058996500018544,0.2257078424755245,253.19339663550718,248.26666666666668,GA,GA
Rv0140,-,hypothetical protein Rv0140 ,15,1,True,0.22270298843071099,0.4161895377011374,0.1195959625016633,0.5139929321236724,-0.10310702592904769,0.22834075889131436,123.46474346202038,129.53333333333336,NE,NE
Rv0141c,-,hypothetical protein Rv0141c ,9,1,True,-0.24867932269918247,0.4945070057763148,-0.1525838676081584,0.5183471457734179,0.09609545509102407,0.5534768119557629,56.673050468152184,86.88888888888889,NE,NE
Rv0142,-,hypothetical protein Rv0142 ,7,0,True,-0.020479160907787782,0.9658236775161133,0.1524401702497951,0.5724361994063663,0.17291933115758287,0.38469301973216374,39.54053034987875,67.21428571428571,NE,NE
Rv0143c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,28,0,True,0.16701564163270402,0.40420607027972355,0.2811801062483897,0.01735725979322187,0.11416446461568566,0.0051351276817660505,93.02852501102225,136.45,GA,NE
Rv0144,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,14,0,True,0.7305292499728006,0.001894890096728934,0.5972259893833087,0.0001817504835604848,-0.13330326058949182,0.1365469453834744,206.87861772717787,295.47857142857134,GA,NE
Rv0145,-,hypothetical protein Rv0145 ,15,0,True,0.384543710407298,0.12870278834121313,0.4434667795970933,0.0052914809230750785,0.058923069189795285,0.5399639050887274,117.98205859906561,171.98666666666665,GA,NE
Rv0146,-,hypothetical protein Rv0146 ,17,1,True,0.30142719703739557,0.2190681731276524,0.2408004553336006,0.1319171146912028,-0.06062674170379498,0.45467547530275393,283.4806268876978,181.25882352941176,NE,GA
Rv0147,-,PROBABLE ALDEHYDE DEHYDROGENASE (NAD+) DEPENDENT ,26,1,True,0.5134855128209462,0.003142889051075555,0.42578949067976274,0.00028483877522985046,-0.0876960221411835,0.054137965232967676,227.99654044948142,232.15769230769232,GA,GA
Rv0148,-,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE ,17,0,True,0.5747207717230584,0.008852747372813646,0.2866063575023346,0.06597107193566362,-0.28811441422072376,7.431591358995653e-05,222.93718946030035,189.52941176470586,NE,GA
Rv0149,-,POSSIBLE QUINONE OXIDOREDUCTASE (NADPH:QUINONE OXIDOREDUCTASE) (ZETA-CRYSTALLIN) ,21,1,True,0.3102114916976424,0.14991985213887296,0.2486330612564805,0.0779613574745534,-0.0615784304411619,0.32280182940888574,137.9815856043304,141.0047619047619,NE,GA
Rv0150c,-,hypothetical protein Rv0150c ,5,0,True,-0.3347929708737176,0.4926811527652016,0.3273744987084585,0.28356519045189604,0.6621674695821761,0.02814344072373845,24.360344180586104,36.88,NE,GA
Rv0151c,PE1,PE FAMILY PROTEIN ,44,0,True,0.5015660563560733,0.00010256691172055465,0.4989838592320635,6.579821878110058e-09,-0.0025821971240098107,0.9496464930569729,204.67875057029258,231.10681818181817,GA,GA
Rv0152c,PE2,PE FAMILY PROTEIN ,40,2,True,0.6019819901428557,5.855583019772077e-06,0.5097221103022446,1.7026224353685666e-08,-0.09225987984061113,0.0009305143213167841,230.27687851524828,261.04,GA,GA
Rv0153c,ptbB,PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPB (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) ,11,0,True,0.13060467763215375,0.7072577763018544,0.25893100035157723,0.19943260745529426,0.12832632271942349,0.282370832749165,60.90573785174597,98.5909090909091,NE,NE
Rv0154c,fadE2,PROBABLE ACYL-CoA DEHYDROGENASE FADE2 ,12,1,True,0.3798640737964855,0.19100143055783722,0.45091446646000305,0.012114929970670775,0.07105039266351754,0.5570329275799825,148.40205326462865,202.66666666666666,GA,NE
Rv0155,pntAa,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT ALPHA) PNTAA ,11,0,True,0.27697368309192205,0.38557407455079695,0.26737602992540677,0.18512744118091745,-0.009597653166515285,0.9534465377311889,104.01766129946212,130.67272727272726,NE,NE
Rv0156,pntAb,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT ALPHA) PNTAB ,1,0,True,0.8743743513726919,0.41016550281907016,-0.07071870427477792,0.9301347586630564,-0.9450930556474698,,498.20046704896447,297.2,NE,Uncertain
Rv0157,pntB,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT BETA) PNTB ,15,0,True,0.3967077382949215,0.11461072193997894,0.22700118583167603,0.18810413769839765,-0.16970655246324548,0.035356300644335106,144.82169432735296,172.46666666666667,NE,NE
Rv0158,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,16,0,True,0.6499715740518932,0.0034247388635630094,0.37790762318481197,0.01565033470932017,-0.27206395086708124,0.00039657403742662784,240.59817748273343,225.18124999999998,GA,GA
Rv0159c,PE3,PE FAMILY PROTEIN ,50,0,True,0.5172762225674806,1.484317701589678e-05,0.4965297375366675,6.217115788011307e-10,-0.02074648503081311,0.44500366235015293,252.77196127682492,301.932,GA,GA
Rv0160c,PE4,PE FAMILY PROTEIN ,42,3,True,0.25432356894311303,0.08744632188417328,0.27099202984611787,0.004220768388269818,0.016668460903004834,0.6339824881208338,152.4028018606201,198.4119047619048,GA,GA
Rv0161,-,POSSIBLE OXIDOREDUCTASE ,19,0,True,-0.21558403247290842,0.37518830719296326,0.015432642500107589,0.9332516642629713,0.231016674973016,0.0002536282593952145,35.72433401131826,58.70526315789474,NE,NE
Rv0162c,adhE1,PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE (E SUBUNIT) ADHE ,17,0,True,-0.24674773466188982,0.3334705703217819,-0.28483870155789,0.0678520880814081,-0.03809096689600017,0.6680431565623356,45.25741215619138,54.205882352941174,NE,NE
Rv0163,-,hypothetical protein Rv0163 ,11,0,True,0.36936328112093025,0.22704935642762156,0.3690436380160226,0.05598651313636683,-0.0003196431049076742,0.9988883015907044,135.21719586339023,145.10909090909092,NE,NE
Rv0164,TB18.5,hypothetical protein Rv0164 ,9,7,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0165c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) ,8,0,True,0.054210471175701186,0.8984541577288738,-0.039174091828833676,0.8892175251452356,-0.09338456300453486,0.6148730078761998,143.2423089650756,110.3,NE,NE
Rv0166,fadD5,acyl-CoA synthetase ,28,2,True,0.2590255618652996,0.16852953867697368,0.2266446594399991,0.06165497456458066,-0.032380902425300534,0.5223444139011443,146.94568986413907,165.25357142857143,NE,NE
Rv0167,yrbE1A,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1A ,7,0,True,0.01781157843163873,0.9693146093947105,0.2817143356347176,0.2754874345302512,0.2639027572030789,0.1676718024915281,56.27193532394751,96.08571428571429,NE,NE
Rv0168,yrbE1B,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1B ,15,0,True,0.39494304578307693,0.11662448434259734,0.3320559874660865,0.04376276120337101,-0.06288705831699043,0.5048033628805255,114.20276530989314,136.76000000000002,GA,NE
Rv0169,mce1A,MCE-FAMILY PROTEIN MCE1A ,39,1,True,0.22739293718409123,0.15024729889362537,0.14161032532953077,0.1864796816420134,-0.08578261185456046,0.0028271352949766153,135.224061633855,150.62820512820514,NE,NE
Rv0170,mce1B,MCE-FAMILY PROTEIN MCE1B ,18,0,True,0.3086654826003102,0.19385041408704462,0.3003572589592272,0.0458309735719033,-0.008308223641082968,0.9323279079569626,98.75291101010097,132.58888888888887,GA,NE
Rv0171,mce1C,MCE-FAMILY PROTEIN MCE1C ,25,0,True,0.32797590840856045,0.08878055373222969,0.25498517291245115,0.0458309735719033,-0.0729907354961093,0.1365469453834744,86.58079285870483,112.264,GA,NE
Rv0172,mce1D,MCE-FAMILY PROTEIN MCE1D ,33,2,True,0.2607857456657295,0.12633328638414548,0.26764293238056597,0.01369923983057574,0.006857186714836483,0.8950386755162761,119.28016858979576,146.56363636363636,GA,NE
Rv0173,lprK,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E) ,16,1,True,0.28711086193952245,0.26505573219935524,0.2162849258473149,0.19584816158511917,-0.07082593609220755,0.40330544229954574,141.04306342244655,159.7625,NE,NE
Rv0174,mce1F,MCE-FAMILY PROTEIN MCE1F ,31,0,True,0.2599630296206195,0.1422108364443586,0.2337710032532698,0.04096420124897918,-0.026192026367349713,0.5730186077908037,109.75316375149897,145.7258064516129,GA,NE
Rv0175,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,9,0,True,0.2672460710210942,0.4580145969258094,0.4027918879862594,0.05964998800889515,0.1355458169651652,0.3737818464561382,111.60708767298807,177.2444444444444,NE,NE
Rv0176,-,PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN ,15,0,True,0.033791055393741276,0.9144470077994449,0.2648348114531051,0.11827315965338187,0.23104375605936384,0.004231887895995859,45.395301857891276,79.11999999999999,NE,NE
Rv0177,-,PROBABLE CONSERVED MCE ASSOCIATED PROTEIN ,12,0,True,0.06930946839427674,0.8368194368149434,0.03684845421204832,0.8738619229231163,-0.032461014182228416,0.8054773206327208,54.85640519901679,64.13333333333334,NE,NE
Rv0178,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,12,0,True,0.18993302289145794,0.55108205622436,0.2408969327102615,0.21352382404470965,0.050963909818803554,0.6916347071573392,91.17989463514728,135.85,NE,NE
Rv0179c,lprO,POSSIBLE LIPOPROTEIN LPRO ,23,0,True,0.3804359121615016,0.05481223841391102,0.14276405363288386,0.31952589736956283,-0.23767185852861772,5.643937313109789e-06,162.66603688859195,156.07391304347826,NE,NE
Rv0180c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,29,1,True,-0.6990873182032598,7.591822671743643e-06,-0.8434923460473256,3.4231464574620166e-16,-0.14440502784406584,0.0002422796687927109,34.08207643520866,13.137931034482758,GD,NE
Rv0181c,-,hypothetical protein Rv0181c ,16,0,True,0.4136440772029641,0.08582668165485717,0.37246573224619345,0.017269180163140316,-0.04117834495677064,0.6632135221267648,121.72950224268888,198.89999999999998,GA,NE
Rv0182c,sigG,RNA polymerase factor sigma-70 ,20,0,True,0.3715642788294199,0.08430903852674633,0.3663058322867926,0.008112880021015132,-0.005258446542627304,0.9534465377311889,128.92788470759072,154.55,GA,NE
Rv0183,-,POSSIBLE LYSOPHOSPHOLIPASE ,16,0,True,0.6575774655308699,0.0029925856461530307,0.47468332693414833,0.0017805174225331366,-0.1828941385967216,0.014846509049059117,174.67489224529828,210.25,GA,NE
Rv0184,-,hypothetical protein Rv0184 ,11,0,True,-0.25856858304286,0.419549198234221,-0.45684203199150786,0.015327556704770167,-0.19827344894864785,0.08168699558636058,90.96723705719268,69.8,GD,NE
Rv0185,-,hypothetical protein Rv0185 ,10,3,True,-0.7214022706387975,0.012524016859103383,-0.5392914769374026,0.0056531980542363375,0.18211079370139482,0.15775860197932703,23.39172664333379,39.04,GD,NE
Rv0186,bglS,PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) ,34,0,True,-0.17752099403817403,0.3235824194974075,-0.04101333054105594,0.7493794225551782,0.1365076634971181,3.864773394552371e-05,38.984422738662616,57.14411764705883,NE,NE
Rv0187,-,PROBABLE O-METHYLTRANSFERASE ,8,0,True,-0.19317236321028144,0.6255110212034943,-0.02820435599026227,0.9201539484231839,0.16496800722001917,0.3311650888914524,30.052083544073625,53.7125,NE,NE
Rv0188,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,11,0,True,0.07273349139649801,0.8366963123486217,-0.03322987945542755,0.889802921552801,-0.10596337085192556,0.39352245267466474,88.87884228174067,145.21818181818182,NE,NE
Rv0189c,ilvD,dihydroxy-acid dehydratase ,23,21,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ES
Rv0190,-,hypothetical protein Rv0190 ,3,0,True,0.46143793974353325,0.45912556030932916,0.20035495897056085,0.6317250946190368,-0.26108298077297243,0.6294056980885062,264.88067987088,166.33333333333334,NE,GA
Rv0191,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,20,0,True,0.3774886579579801,0.0783411019997423,0.25082218554150765,0.08306273525848629,-0.12666647241647244,0.032853384174006114,302.48806620219324,254.43500000000003,NE,GA
Rv0192,-,hypothetical protein Rv0192 ,11,0,True,0.8084850980699358,0.0023976979419242078,0.50427713126923,0.006839936720259156,-0.30420796680070583,0.008013468297208422,350.35756341525297,307.24545454545455,GA,GA
Rv0192A,-,CONSERVED SECRETED PROTEIN ,4,0,True,0.6525423426024323,0.1952444129975068,0.5665852886992763,0.08017973071398292,-0.085957053903156,0.8417791891152155,198.91947976748983,218.32500000000002,NE,GA
Rv0193c,-,hypothetical protein Rv0193c ,35,0,True,0.5323458260672091,0.00025910892984949566,0.4137292966134131,3.433017316057876e-05,-0.11861652945379603,0.0002195605928566175,162.0287194095264,198.6314285714286,GA,GA
Rv0194,-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,56,0,True,0.5145178579988572,4.533757955318746e-06,0.4742100195504488,3.715258568796456e-10,-0.040307838448408406,0.051766194806404875,214.98049322404066,247.21428571428572,GA,GA
Rv0195,-,POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) ,6,0,True,0.7360731839559251,0.0578420468601328,0.48865682392990495,0.06179089513106088,-0.2474163600260202,0.27905955222972034,265.05490603328394,303.59999999999997,NE,GA
Rv0196,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,7,0,True,0.43975047395495553,0.2563957839832162,0.34367878124962564,0.1729096658250009,-0.09607169270532989,0.6631043175157011,85.99344032862294,169.97142857142856,NE,NE
Rv0197,-,POSSIBLE OXIDOREDUCTASE ,33,0,True,0.06633832992391174,0.743568107678404,-0.09187144092106336,0.4479057709841272,-0.15820977084497512,4.999221367495e-06,63.25723035682436,69.56969696969696,NE,NE
Rv0198c,-,PROBABLE ZINC METALLOPROTEASE ,43,3,True,-0.31687520422124865,0.02552949351784309,-0.22564747938605584,0.018143343661800582,0.09122772483519281,0.00039657403742662784,41.65711096440779,56.10930232558139,GD,NE
Rv0199,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,12,0,True,0.07451144282411037,0.8244732934520864,0.22043500235118926,0.2615028625603632,0.1459235595270789,0.1708892208888637,74.42548176812146,111.38333333333333,NE,NE
Rv0200,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,7,1,True,-0.35144886020461613,0.3810831893852942,0.08704292782242891,0.7562264085385008,0.438491788027045,0.024185872949129633,35.16007985562764,87.10000000000001,NE,NE
Rv0201c,-,hypothetical protein Rv0201c ,9,0,True,0.21751301912889545,0.553867863489355,0.25975571219253224,0.2507415591900644,0.04224269306363679,0.8127926321224747,58.14365065265517,86.27777777777777,NE,NE
Rv0202c,mmpL11,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL11 ,39,2,True,0.16723403273329576,0.3203425151517732,0.2536680796194385,0.010964474731433896,0.08643404688614273,0.0026157088897124274,67.79067899762629,104.6102564102564,GA,NE
Rv0203,-,POSSIBLE EXPORTED PROTEIN ,4,0,True,0.20985835450373444,0.7151536669875275,0.09711395894578123,0.7978885689450579,-0.11274439555795321,0.7851258314247189,43.9583176482594,64.4,NE,NE
Rv0204c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,20,0,True,0.3790915817912531,0.07710111057040171,0.4588626220243342,0.0006428760725139748,0.07977104023308113,0.2068372228365287,95.54540723848154,150.16500000000002,GA,NE
Rv0205,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,12,0,True,0.24895503715950776,0.4161895377011374,0.39588841230186955,0.02978414357850571,0.1469333751423618,0.16776115063482455,72.57482586335611,124.75,GA,NE
Rv0206c,mmpL3,POSSIBLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN MMPL3 ,35,28,False,,,,,,,,"Series([], Name: Count, dtype: float64)",ES/ESD,ESD
Rv0207c,-,hypothetical protein Rv0207c ,9,0,True,0.24612232223430822,0.5000007257830145,0.4975121487412153,0.01700089503092636,0.2513898265069071,0.07700614129952305,71.74134518867729,161.05555555555554,GA,NE
