#Command: python3 Fitness_Esimation.py H37RvBD1_TTN.csv H37RvBD1_hmm_np.csv H37RvBD1.pickle H37RvBD1.prot_table H37RvBD1_Gumbel_predictions.txt
#Gumbel/Bernoulli Calls: Calls from the Gumbel Analysis. Genes found to be significant through Bernoulli when all sites have 0 insertions are labeled EB
#Significant size n for genes lacking insertion: 1.616911723671773
#HMM States: HMM+NP model trained on data
#Gene+TTN States: Genes labeled E by the Gumbel are determined to be ES and those labeled EB by Gumbel are determined to be ESB
#Gene+TTN Summary: 315ES 54ESB 731GD 1036GA 1845NE
ORF ID,Name,Description,Total # TA Sites,#Sites with insertions,Used in Models,Gene (M0) Coef,Gene (M0) Adj Pval,Gene+TTN (M1) Coef,Gene+TTN (M1) Adj Pval,Coef Diff (M1-M0),Coef Diff Adj Pval,Mean STLM Predicted Count,Mean Actual Count,Gene+TTN States,HMM+NP States,Gumbel Call
Rv0109,PE_PGRS1,PE-PGRS FAMILY PROTEIN ,28,24,True,-0.4336217610246009,0.005495922120304792,0.06980432411155534,0.5445787979847091,0.5034260851361563,0.0,29.798002865236203,53.61071428571427,NE,NE,NE
Rv0110,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,14,14,True,0.6096109146753379,0.0057777793881486315,0.3521258329038504,0.018167836253297966,-0.2574850817714875,0.0019664796697969004,259.5779510295258,239.54999999999998,GA,NE,NE
Rv0111,-,POSSIBLE TRANSMEMBRANE ACYLTRANSFERASE ,43,42,True,0.2297172014777889,0.08364162132293107,0.23830109886893913,0.00454426486794752,0.00858389739115023,0.7990023589560765,76.91702200468058,108.67441860465117,GA,NE,NE
Rv0112,gca,"POSSIBLE GDP-MANNOSE 4,6-DEHYDRATASE GCA (GDP-D-MANNOSE DEHYDRATASE) ",31,31,True,-0.3271052890496025,0.03162754145599897,-0.49266604826681804,2.037278123093933e-07,-0.16556075921721553,2.7437277199532373e-06,34.83989922519368,39.80645161290323,GD,NE,U
Rv0113,gmhA,PROBABLE SEDOHEPTULOSE-7-PHOSPHATE ISOMERASE GMHA (PHOSPHOHEPTOSE ISOMERASE) ,13,12,True,-0.5453313075954028,0.019488173445661866,-0.6677962093268773,6.727692116965574e-06,-0.12246490173147451,0.18216153052894965,19.989576166220793,21.730769230769234,GD,NE,NE
Rv0114,gmhB,"POSSIBLE D-ALPHA,BETA-D-HEPTOSE-1,7-BIPHOSPHATE PHOSPHATASE GMHB (D-GLYCERO-D-MANNO-HEPTOSE 7-PHOSPHATE KINASE) ",10,10,True,0.5126874517755655,0.05916048437897754,0.29672851260683436,0.09873559790140017,-0.21595893916873116,0.06878695162132686,158.9481172074489,172.97,NE,NE,NE
Rv0115,hddA,POSSIBLE D-ALPHA-D-HEPTOSE-7-PHOSPHATE KINASE HDDA ,18,18,True,0.36117065825484124,0.0773113701523233,0.42169711497328516,0.0010349620183055888,0.06052645671844392,0.38671144456604384,88.89681674093697,146.15555555555557,GA,NE,NE
Rv0116c,-,POSSIBLE CONSERVED MEMBRANE PROTEIN ,18,17,True,0.4112015585479155,0.04022387941861958,0.4353603365257963,0.0006998346183903815,0.024158777977880797,0.764928643834717,108.51272044872454,165.03333333333333,GA,NE,NE
Rv0117,oxyS,OXIDATIVE STRESS RESPONSE REGULATORY PROTEIN OXYS ,17,16,True,-0.20081458599127622,0.36283234159546524,-0.19805487216864473,0.1528770269225629,0.0027597138226314877,0.9759599935142539,40.79500001878098,52.199999999999996,NE,NE,NE
Rv0118c,oxcA,putative oxalyl-CoA decarboxylase ,26,22,True,-0.535501167124772,0.0007090038963698589,-0.6172929800838659,1.556168783199945e-09,-0.08179181295909388,0.05619415573929446,35.0880469372617,39.31923076923077,GD,NE,NE
Rv0119,fadD7,acyl-CoA synthetase ,14,12,True,-0.9253774352878573,8.763434696861464e-06,-0.7871465921919727,1.8909962859592305e-08,0.13823084309588463,0.09531391105746179,11.08466430893707,8.035714285714288,GD,NE,NE
Rv0120c,fusA2,elongation factor G ,28,24,True,-0.4960095169828567,0.0012024724240133125,-0.342787692182421,0.0008858460200086118,0.15322182480043572,7.655275139919938e-05,18.753454449789952,24.696428571428573,GD,NE,NE
Rv0121c,-,hypothetical protein Rv0121c ,10,9,True,-0.44328222269285755,0.11015754589925311,-0.6164386566327161,0.0003288043141780495,-0.17315643393985858,0.1505945897200718,70.45473224846397,40.44,GD,NE,NE
Rv0122,-,hypothetical protein Rv0122 ,9,8,True,-0.4263288097202205,0.1477065449352145,-0.5540293508088737,0.002460366866728443,-0.1277005410886532,0.36865584766528814,29.766151094015456,38.56666666666667,GD,NE,NE
Rv0123,-,hypothetical protein Rv0123 ,9,7,True,-0.6984836992020038,0.012035172829563186,-0.8521853832955449,1.4320876921258522e-06,-0.15370168409354112,0.2653021057834896,42.34652986864943,35.58888888888889,GD,NE,NE
Rv0124,PE_PGRS2,PE-PGRS FAMILY PROTEIN ,14,13,True,-0.3557552887590591,0.13077680637737815,-0.1867909571988926,0.2265525314839236,0.1689643315601665,0.03926844593173381,46.87188894189395,53.114285714285714,NE,NE,NE
Rv0125,pepA,PROBABLE SERINE PROTEASE PEPA (SERINE PROTEINASE) (MTB32A) ,10,10,True,0.29643568843641804,0.2980030542469354,0.4587346684356394,0.008763228161617708,0.16229897999922138,0.18011742876490644,55.00128098004772,69.27,GA,NE,NE
Rv0126,treS,TREHALOSE SYNTHASE TRES ,31,31,True,0.7191565374603444,1.6838773699567601e-07,0.5000674460502941,1.2441938429378005e-07,-0.21908909141005029,2.6687777326814875e-09,203.10559203068703,221.61290322580643,GA,NE,U
Rv0127,-,hypothetical protein Rv0127 ,31,31,True,0.31095250552695497,0.041967211001076796,0.310141370119738,0.0015975498061830005,-0.0008111354072169452,0.9873136945550623,71.07442573116197,96.63870967741936,GA,NE,U
Rv0128,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,20,20,True,0.5176292636313989,0.005006808158348609,0.295346661946431,0.01806492719049571,-0.22228260168496794,8.887942090816803e-05,213.1042768587657,209.67,GA,NE,NE
Rv0129c,fbpC,SECRETED ANTIGEN 85-C FBPC (85C) (ANTIGEN 85 COMPLEX C) (AG58C) (MYCOLYL TRANSFERASE 85C) (FIBRONECTIN-BINDING PROTEIN C) ,27,25,True,0.26260820643809923,0.12012749357941038,0.21754450466644906,0.04449261023570871,-0.04506370177165017,0.31612052597734563,114.08840180933822,116.03333333333332,GA,NE,NE
Rv0130,-,hypothetical protein Rv0130 ,4,4,True,-0.14410232658763514,0.7698248794638255,-0.3173969553497044,0.2761759019561305,-0.17329462876206927,0.6382461148716772,99.20961187177029,76.30000000000001,NE,NE,NE
Rv0131c,fadE1,PROBABLE ACYL-CoA DEHYDROGENASE FADE1 ,18,18,True,0.18584515242966648,0.3892790924064131,0.060021611216368786,0.6887986652525242,-0.1258235412132977,0.044534301049173754,65.65961381947388,77.15000000000002,NE,NE,NE
Rv0132c,fgd2,PUTATIVE F420-DEPENDENT GLUCOSE-6-PHOSPHATE DEHYDROGENASE FGD2 ,15,14,True,0.25921311846489753,0.2640651352743275,0.3224264135769024,0.02553394051190263,0.06321329511200485,0.4660103948432085,107.67372442615469,137.52,GA,NE,NE
Rv0133,-,PROBABLE ACETYLTRANSFERASE ,8,8,True,0.2690539374472282,0.4078266396627374,0.2020672790211254,0.3303616701204459,-0.06698665842610282,0.7137265395044695,122.61225746387677,135.0625,NE,NE,NE
Rv0134,ephF,POSSIBLE EPOXIDE HYDROLASE EPHF (EPOXIDE HYDRATASE) (ARENE-OXIDE HYDRATASE) ,11,11,True,0.5803673075325858,0.02258525195658574,0.43820648555988456,0.008609963106621255,-0.14216082197270125,0.19479163203335195,168.35888281845772,174.16363636363636,GA,NE,NE
Rv0135c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,12,11,True,-0.20381339884333663,0.4468957863973323,-0.05781686427277426,0.7539091941873948,0.1459965345705624,0.13991459411399243,54.095862621243526,64.54166666666667,NE,NE,NE
Rv0136,cyp138,PROBABLE CYTOCHROME P450 138 CYP138 ,23,23,True,0.42856469700689215,0.013842327713338659,0.31354422735836524,0.006419974130522425,-0.11502046964852691,0.016449030343997806,117.85502919264853,147.62173913043478,GA,NE,U
Rv0137c,msrA,methionine sulfoxide reductase A ,11,11,True,0.14571910402111304,0.6117615725515888,0.28884341820099685,0.091397328401019,0.1431243141798838,0.19089959937873366,106.53722609517823,148.87272727272727,NE,NE,NE
Rv0138,-,hypothetical protein Rv0138 ,7,7,True,1.134905643909253,0.0001582048085407488,0.6798470722319315,0.0009722572882887011,-0.45505857167732155,0.014391008900061812,671.2031556924483,535.5285714285714,GA,GA,NE
Rv0139,-,POSSIBLE OXIDOREDUCTASE ,12,12,True,0.7000658726528719,0.0031087343037790732,0.5873227662721001,0.00016953780783620173,-0.11274310638077178,0.2693934211361974,253.19339663550718,248.26666666666668,GA,GA,NE
Rv0140,-,hypothetical protein Rv0140 ,15,14,True,0.30939421595115285,0.17754706239684223,0.18815218558156524,0.20717440367848494,-0.12124203036958761,0.11895905260227685,123.4647434620204,129.53333333333336,NE,NE,NE
Rv0141c,-,hypothetical protein Rv0141c ,9,8,True,-0.16198809517875704,0.609905894506361,-0.07143191987924284,0.7377997822798603,0.0905561752995142,0.5499419004590709,56.67305046815214,86.88888888888889,NE,NE,NE
Rv0142,-,hypothetical protein Rv0142 ,7,7,True,0.06621206661266488,0.8640979678127736,0.24255971353278774,0.27099397671096315,0.17634764692012286,0.33532885882866525,39.54053034987872,67.21428571428571,NE,NE,NE
Rv0143c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,28,28,True,0.2537068691531433,0.12740556068144904,0.3764853934019745,0.00023400487318976608,0.12277852424883123,0.0014140965931451722,93.02852501102223,136.45,GA,NE,U
Rv0144,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,14,14,True,0.8172204774932186,0.00011562090531475106,0.6407541940312014,7.109551266245227e-06,-0.1764662834620172,0.031128084818936242,206.87861772717767,295.47857142857134,GA,NE,NE
Rv0145,-,hypothetical protein Rv0145 ,15,15,True,0.47123493792774745,0.03115360995805697,0.5467338481713236,8.678249206513957e-05,0.07549891024357619,0.36617231957048907,117.98205859906554,171.98666666666665,GA,NE,NE
Rv0146,-,hypothetical protein Rv0146 ,17,16,True,0.38811842455784135,0.06312941614406711,0.32705429108282247,0.015344064463039065,-0.06106413347501888,0.4175887052279693,283.4806268876978,181.25882352941176,GA,GA,NE
Rv0147,-,PROBABLE ALDEHYDE DEHYDROGENASE (NAD+) DEPENDENT ,26,25,True,0.6001767403414082,0.00011455595062018365,0.5174744465559523,5.967770645227254e-07,-0.0827022937854559,0.05305613560690052,227.99654044948147,232.15769230769232,GA,GA,NE
Rv0148,-,PROBABLE SHORT-CHAIN TYPE DEHYDROGENASE/REDUCTASE ,17,17,True,0.6614119992434817,0.0007175671202293687,0.3920589595526042,0.0032669526533355637,-0.2693530396908775,8.76508156122507e-05,222.93718946030012,189.52941176470586,GA,GA,NE
Rv0149,-,POSSIBLE QUINONE OXIDOREDUCTASE (NADPH:QUINONE OXIDOREDUCTASE) (ZETA-CRYSTALLIN) ,21,20,True,0.39690271921812165,0.03177724039718693,0.3398360877925493,0.004675161448417441,-0.057066631425572334,0.3269492299304128,137.98158560433026,141.0047619047619,GA,GA,NE
Rv0150c,-,hypothetical protein Rv0150c ,5,5,True,-0.24810174335324314,0.5549083280148682,0.4175455218895586,0.09996858223913453,0.6656472652428018,0.02085147519420997,24.360344180586104,36.88,NE,GA,NE
Rv0151c,PE1,PE FAMILY PROTEIN ,44,44,True,0.588257283876527,3.757707496931928e-07,0.5880889985001683,2.9482876611191826e-14,-0.0001682853763587122,0.9958971849114179,204.67875057029252,231.10681818181817,GA,GA,U
Rv0152c,PE2,PE FAMILY PROTEIN ,40,38,True,0.6886732176633343,9.08220711319542e-09,0.6034734701144482,1.113682324293434e-13,-0.08519974754888615,0.001205208585628644,230.2768785152482,261.04,GA,GA,NE
Rv0153c,ptbB,PHOSPHOTYROSINE PROTEIN PHOSPHATASE PTPB (PROTEIN-TYROSINE-PHOSPHATASE) (PTPase) ,11,11,True,0.21729590515261962,0.4360050025692554,0.3447233567589895,0.041817936878538645,0.1274274516063699,0.25066119730514863,60.905737851745975,98.5909090909091,GA,NE,NE
Rv0154c,fadE2,PROBABLE ACYL-CoA DEHYDROGENASE FADE2 ,12,11,True,0.46655530131693507,0.0599365505414369,0.5631610480599892,0.0003221804615451022,0.09660574674305417,0.35637371065689816,148.40205326462842,202.66666666666666,GA,NE,NE
Rv0155,pntAa,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT ALPHA) PNTAA ,11,11,True,0.3636649106123854,0.1749014092001085,0.33905666901593434,0.045614483558407075,-0.02460824159645103,0.8571979396689827,104.01766129946223,130.67272727272726,GA,NE,NE
Rv0156,pntAb,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT ALPHA) PNTAB ,1,1,True,0.9610655788931284,0.2857710054438695,0.054965086276652066,0.9352781962014416,-0.9061004926164763,,498.20046704896447,297.2,NE,Uncertain,S
Rv0157,pntB,PROBABLE NAD(P) TRANSHYDROGENASE (SUBUNIT BETA) PNTB ,15,15,True,0.4833989658153512,0.026808038853552586,0.32180935383576525,0.025723854811894074,-0.16158961197958593,0.03348027599127754,144.8216943273529,172.46666666666667,GA,NE,NE
Rv0158,-,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (POSSIBLY TETR-FAMILY) ,16,16,True,0.7366628015723228,0.00021768274084286564,0.46610693280275517,0.000618534075145242,-0.2705558687695676,0.00021340191511424968,240.5981774827332,225.18124999999998,GA,GA,NE
Rv0159c,PE3,PE FAMILY PROTEIN ,50,50,True,0.6039674500879203,1.869920125850059e-08,0.5762627199010893,1.797900230923931e-15,-0.02770473018683095,0.23809200444494197,252.77196127682467,301.932,GA,GA,U
Rv0160c,PE4,PE FAMILY PROTEIN ,42,39,True,0.341014796463536,0.007769001949051485,0.3557842115404458,1.6631971481276765e-05,0.01476941507690982,0.6590261764692674,152.40280186061997,198.4119047619048,GA,GA,NE
Rv0161,-,POSSIBLE OXIDOREDUCTASE ,19,19,True,-0.1288928049524425,0.5498210130824307,0.10641136038427661,0.4368156626826717,0.2353041653367191,9.075284444757263e-05,35.72433401131827,58.70526315789474,NE,NE,NE
Rv0162c,adhE1,PROBABLE ZINC-TYPE ALCOHOL DEHYDROGENASE (E SUBUNIT) ADHE ,17,17,True,-0.16005650714144762,0.4780832994301783,-0.19532954243783784,0.1593278945966747,-0.035273035296390226,0.6747222975941352,45.25741215619134,54.205882352941174,NE,NE,NE
Rv0163,-,hypothetical protein Rv0163 ,11,11,True,0.45605450864139657,0.08189376033354384,0.4634593341689775,0.0052728003314537805,0.007404825527580927,0.9616108398357505,135.21719586339026,145.10909090909092,GA,NE,NE
Rv0164,TB18.5,hypothetical protein Rv0164 ,9,2,True,-1.1453917170633636,1.0332322729787634e-05,-1.2429560397778903,4.177271484757498e-13,-0.09756432271452664,0.5146605555199052,56.65263157071598,127.9111111111111,GD,ES,U
Rv0165c,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY GNTR-FAMILY) ,8,8,True,0.14090169869614647,0.6792402495630141,0.03290567075381682,0.8894945086374408,-0.10799602794232965,0.5237662194225619,143.24230896507552,110.3,NE,NE,NE
Rv0166,fadD5,acyl-CoA synthetase ,28,26,True,0.345716789385735,0.030787239007066036,0.31815583868668185,0.002146548485973731,-0.027560950699053177,0.5652732283772327,146.94568986413898,165.25357142857143,GA,NE,NE
Rv0167,yrbE1A,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1A ,7,7,True,0.10450280595212297,0.7792628189386775,0.33891049438177695,0.11604020498878227,0.23440768842965398,0.18914416196204986,56.27193532394745,96.08571428571429,NE,NE,NE
Rv0168,yrbE1B,CONSERVED HYPOTHETICAL INTEGRAL MEMBRANE PROTEIN YRBE1B ,15,15,True,0.4816342733035245,0.027408592625651616,0.4193012475701649,0.0031117461626751068,-0.06233302573335958,0.47422863426020945,114.20276530989317,136.76000000000002,GA,NE,NE
Rv0169,mce1A,MCE-FAMILY PROTEIN MCE1A ,39,38,True,0.3140841647045456,0.01993218743013041,0.21206744645762202,0.017556872953729586,-0.10201671824692357,0.00015730797013303668,135.2240616338549,150.62820512820514,GA,NE,NE
Rv0170,mce1B,MCE-FAMILY PROTEIN MCE1B ,18,18,True,0.39535671012074164,0.04994906774035758,0.37875485889101645,0.0034466459264151264,-0.016601851229725184,0.8403542191690593,98.75291101010093,132.58888888888887,GA,NE,NE
Rv0171,mce1C,MCE-FAMILY PROTEIN MCE1C ,25,25,True,0.41466713592900944,0.01296471700121528,0.32835463263834586,0.0028256785236929092,-0.08631250329066359,0.052612644671006445,86.58079285870477,112.264,GA,NE,U
Rv0172,mce1D,MCE-FAMILY PROTEIN MCE1D ,33,31,True,0.3474769731861321,0.017385566780779602,0.35585714926212497,0.00016124770837578955,0.008380176075992896,0.8521495723952915,119.28016858979566,146.56363636363636,GA,NE,NE
Rv0173,lprK,POSSIBLE MCE-FAMILY LIPOPROTEIN LPRK (MCE-FAMILY LIPOPROTEIN MCE1E) ,16,15,True,0.3738020894600144,0.08626842033400038,0.3117451621474286,0.025723854811894074,-0.06205692731258583,0.4396215043212328,141.04306342244647,159.7625,GA,NE,NE
Rv0174,mce1F,MCE-FAMILY PROTEIN MCE1F ,31,31,True,0.34665425714104503,0.022274949105107973,0.30829536041015126,0.001728128645486387,-0.038358896730893766,0.32800201001197704,109.75316375149899,145.7258064516129,GA,NE,U
Rv0175,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,9,9,True,0.35393729854153705,0.23633864013381584,0.4503577347758431,0.01534308052687817,0.09642043623430607,0.5202318369020572,111.60708767298806,177.2444444444444,GA,NE,NE
Rv0176,-,PROBABLE CONSERVED MCE ASSOCIATED TRANSMEMBRANE PROTEIN ,15,15,True,0.12048228291419819,0.6230363299653049,0.32356170129310674,0.02503822816923374,0.20307941837890855,0.007513821123869523,45.39530185789123,79.11999999999999,GA,NE,NE
Rv0177,-,PROBABLE CONSERVED MCE ASSOCIATED PROTEIN ,12,12,True,0.15600069591474067,0.5663437428379473,0.12872183241079294,0.4568589821015758,-0.02727886350394773,0.8272151715538573,54.856405199016784,64.13333333333334,NE,NE,NE
Rv0178,-,PROBABLE CONSERVED MCE ASSOCIATED MEMBRANE PROTEIN ,12,12,True,0.2766242504119089,0.2869344445532586,0.3426753933135497,0.034462659153667766,0.06605114290164077,0.5576856715078152,91.17989463514715,135.85,GA,NE,NE
Rv0179c,lprO,POSSIBLE LIPOPROTEIN LPRO ,23,23,True,0.4671271396819359,0.0068280544039616385,0.24225109861869876,0.03855829402094353,-0.22487604106323716,5.355412673587569e-06,162.66603688859192,156.07391304347826,GA,NE,U
Rv0180c,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,29,28,True,-0.6123960906828135,2.6091936130581013e-05,-0.7706800428772111,4.799809169708846e-16,-0.15828395219439761,2.3750665853262604e-05,34.08207643520865,13.137931034482758,GD,NE,NE
Rv0181c,-,hypothetical protein Rv0181c ,16,16,True,0.5003353047234425,0.017033749876593618,0.45364520342864384,0.0008773977015095881,-0.046690101294798614,0.5825949214062175,121.7295022426889,198.89999999999998,GA,NE,NE
Rv0182c,sigG,RNA polymerase factor sigma-70 ,20,20,True,0.4582555063499237,0.014186749163280138,0.4511718198713805,0.00019460820257114942,-0.007083686478543183,0.9287356436108518,128.92788470759052,154.55,GA,NE,U
Rv0183,-,POSSIBLE LYSOPHOSPHOLIPASE ,16,16,True,0.744268693051339,0.00018331961173146397,0.5875552685696503,1.0938885553760127e-05,-0.15671342448168868,0.02686719875280946,174.6748922452981,210.25,GA,NE,NE
Rv0184,-,hypothetical protein Rv0184 ,11,11,True,-0.17187735552244468,0.54349069322695,-0.36624011484920743,0.030105367450025917,-0.19436275932676275,0.06878695162132686,90.96723705719275,69.8,GD,NE,NE
Rv0185,-,hypothetical protein Rv0185 ,10,7,True,-0.6347110431183621,0.016672967259423764,-0.4525184005199386,0.009717187967669445,0.18219264259842355,0.12833212798880345,23.391726643333794,39.04,GD,NE,NE
Rv0186,bglS,PROBABLE BETA-GLUCOSIDASE BGLS (GENTIOBIASE) (CELLOBIASE) (BETA-D-GLUCOSIDE GLUCOHYDROLASE) ,34,34,True,-0.09082976651774431,0.5752332950529286,0.04098447139857271,0.7079648914446248,0.13181423791631702,2.6773001799868894e-05,38.9844227386626,57.14411764705883,NE,NE,U
Rv0187,-,PROBABLE O-METHYLTRANSFERASE ,8,8,True,-0.1064811356898415,0.7601821830530404,0.01862864224343473,0.9376190979608884,0.1251097779332762,0.4477318345197,30.05208354407361,53.7125,NE,NE,NE
Rv0188,-,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN ,11,11,True,0.15942471891694432,0.5754100092140938,0.06771683976512777,0.7251434997909587,-0.09170787915181655,0.43734750781593257,88.87884228174067,145.21818181818182,NE,NE,NE
Rv0189c,ilvD,dihydroxy-acid dehydratase ,23,2,False,,,,,,,,0.043478260869565216,ES,ES,E
Rv0190,-,hypothetical protein Rv0190 ,3,3,True,0.5481291672640024,0.29173971670711035,0.30704555732442823,0.36753731195385914,-0.24108360993957417,0.6347447533593321,264.88067987087976,166.33333333333334,NE,GA,S
Rv0191,-,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN ,20,20,True,0.46417988547844274,0.012891511645624626,0.3358523193615918,0.0064828705052047434,-0.12832756611685092,0.021390412204677856,302.48806620219324,254.43500000000003,GA,GA,NE
Rv0192,-,hypothetical protein Rv0192 ,11,11,True,0.8951763255903831,0.00019183217815888802,0.6017608952480953,0.00022895448717600206,-0.2934154303422878,0.006841204687752736,350.35756341525297,307.24545454545455,GA,GA,NE
Rv0192A,-,CONSERVED SECRETED PROTEIN ,4,4,True,0.7392335701228833,0.0905297041423954,0.6225346540868661,0.026331107480382827,-0.11669891603601712,0.7577032667739914,198.91947976749017,218.32500000000002,GA,GA,S
Rv0193c,-,hypothetical protein Rv0193c ,35,35,True,0.619037053587671,2.196986680791544e-06,0.5048854760989488,1.1896562922191084e-08,-0.11415157748872218,0.00016481008874408217,162.02871940952636,198.6314285714286,GA,GA,U
Rv0194,-,PROBABLE DRUGS-TRANSPORT TRANSMEMBRANE ATP-BINDING PROTEIN ABC TRANSPORTER ,56,56,True,0.6012090855193113,2.6179412829757393e-09,0.5610745273117668,2.0555425888401798e-16,-0.040134558207544524,0.03783574607136249,214.98049322404057,247.21428571428572,GA,GA,U
Rv0195,-,POSSIBLE TWO COMPONENT TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY LUXR-FAMILY) ,6,6,True,0.8227644114764228,0.01618159891555755,0.5909179798651201,0.008847386918560527,-0.2318464316113027,0.2791022476141154,265.054906033284,303.59999999999997,GA,GA,NE
Rv0196,-,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN ,7,7,True,0.5264417014753582,0.11245823454927602,0.450909966506372,0.03335832290093468,-0.07553173496898619,0.7176482790230653,85.9934403286229,169.97142857142856,GA,NE,NE
Rv0197,-,POSSIBLE OXIDOREDUCTASE ,33,33,True,0.15302955744435365,0.33260603217214324,0.0037115886708640757,0.976156508679772,-0.14931796877348957,4.862150268470164e-06,63.257230356824344,69.56969696969696,NE,NE,U
Rv0198c,-,PROBABLE ZINC METALLOPROTEASE ,43,40,True,-0.23018397670078858,0.08291229004577022,-0.1443869331729115,0.0959511304598316,0.08579704352787706,0.00042443127432279204,41.65711096440779,56.10930232558139,NE,NE,NE
Rv0199,-,PROBABLE CONSERVED MEMBRANE PROTEIN ,12,12,True,0.16120267034456826,0.5520335471770396,0.30374568975849575,0.06206585536920321,0.1425430194139275,0.1505945897200718,74.42548176812147,111.38333333333333,NE,NE,NE
Rv0200,-,POSSIBLE CONSERVED TRANSMEMBRANE PROTEIN ,7,6,True,-0.26475763268414565,0.4508971163184656,0.16636448824822048,0.4633026994771993,0.4311221209323661,0.019114622958109534,35.16007985562769,87.10000000000001,NE,NE,NE
Rv0201c,-,hypothetical protein Rv0201c ,9,9,True,0.3042042466493724,0.3122015481249273,0.3553940414404436,0.05870958633938121,0.05118979479107122,0.7528105932786437,58.14365065265515,86.27777777777777,NE,NE,NE
