#HMM - Genes
#genes: ES=234, GD=126, NE=3445, GA=40, N/A=40
#key: ES=essential, GD=insertions cause growth-defect, NE=non-essential, GA=insertions confer growth-advantage, N/A=not analyzed (genes with 0 TA sites)
#ORF	gene	annotation	TAs	ES sites	GD sites	NE sites	GA sites	saturation	mean	call
CCNA_00289	-	hypothetical protein	5	0	0	5	0	1.0000	74.80	NE
CCNA_00290	-	autotransporter protein	42	0	0	42	0	0.9286	119.31	NE
CCNA_00291	phoR	phosphate regulon sensor protein phoR	7	0	0	7	0	1.0000	135.43	NE
CCNA_00292	pstC	phosphate transport system permease protein pstC	21	0	0	21	0	0.9048	31.79	NE
CCNA_00293	pstA	phosphate transport system permease protein pstA	9	0	0	9	0	0.8889	11.50	NE
CCNA_00294	pstB	phosphate transport ATP-binding protein pstB	4	0	0	4	0	1.0000	8.00	NE
CCNA_00295	phoU	phosphate transport system protein phoU	7	0	0	7	0	0.7143	63.40	NE
CCNA_00296	phoB	phosphate regulon response regulator PhoB	7	0	0	7	0	0.8571	60.33	NE
CCNA_00297	-	two-component response regulator	10	0	0	10	0	1.0000	172.60	NE
CCNA_00298	-	hypothetical protein	9	0	0	9	0	1.0000	142.11	NE
CCNA_00299	-	phosphoribosylamine--glycine ligase	15	0	0	15	0	0.9333	40.21	NE
CCNA_00300	-	glyoxalase superfamily protein	5	0	0	5	0	1.0000	155.40	NE
CCNA_00301	-	phosphotransferase family protein	20	0	0	20	0	1.0000	134.65	NE
CCNA_00302	-	imidazolonepropionase-related amidohydrolase	12	0	0	12	0	1.0000	149.75	NE
CCNA_00303	lpxK	tetraacyldisaccharide-1-P 4'-kinase	8	0	7	1	0	0.3750	24.00	GD
CCNA_00304	-	3-deoxy-D-manno-octulosonic-acid transferase	10	0	10	0	0	0.9000	5.56	GD
CCNA_00305	czcD	cobalt-zinc-cadmium resistance protein czcD	4	0	1	0	3	1.0000	192.75	GA
CCNA_00306	-	lysophospholipid acyltransferase	4	4	0	0	0	0.5000	1.00	ES
CCNA_00307	-	phospholipid-lipopolysaccharide ABC transporter	13	13	0	0	0	0.0000	0.00	ES
CCNA_00308	ctpA	protein tyrosine phosphatase CtpA	12	0	12	0	0	0.2500	3.00	GD
CCNA_00309	-	conserved hypothetical protein	7	0	7	0	0	0.1429	12.00	GD
CCNA_00310	-	3'-phosphoadenosine-5'-phosphosulfate (PAPS) 3'-phosphatase family protein	10	0	0	10	0	1.0000	65.40	NE
CCNA_00311	-	Zn-dependent protease family protein	9	0	0	9	0	0.7778	138.71	NE
CCNA_00312	-	putative membrane spanning protein	5	0	0	5	0	1.0000	136.40	NE
CCNA_00313	-	peptidase, M14 family	28	0	0	28	0	1.0000	160.50	NE
CCNA_00314	-	hypothetical protein	9	0	0	9	0	1.0000	190.22	NE
CCNA_00315	-	3-polyprenyl-4-hydroxybenzoate decarboxylase	17	0	0	17	0	0.8824	33.27	NE
CCNA_00316	-	glutamate 5-kinase	9	0	0	9	0	0.8889	59.75	NE
CCNA_00317	cgtA	GTP-binding protein CgtA	13	13	0	0	0	0.0769	1.00	ES
CCNA_00318	-	hypothetical protein	14	0	0	14	0	1.0000	149.00	NE
CCNA_00319	-	acetyltransferase, GNAT family	8	0	0	8	0	1.0000	82.38	NE
CCNA_00320	-	LSU ribosomal protein L27P	3	0	0	3	0	0.3333	21.00	NE
CCNA_00321	-	LSU ribosomal protein L21P	7	0	7	0	0	0.2857	1.00	GD
CCNA_00322	-	conserved hypothetical protein	7	0	0	7	0	1.0000	323.43	NE
CCNA_00323	-	low-affinity zinc transport protein	8	0	0	8	0	1.0000	77.25	NE
CCNA_00324	-	ExbD-family protein	5	0	0	5	0	1.0000	23.00	NE
CCNA_00326	-	vegetatible incompatibility protein HET-E-1	7	0	0	7	0	0.8571	69.50	NE
CCNA_00327	-	FMN-binding nitroreductase family enzyme	6	0	0	6	0	0.8333	193.80	NE
CCNA_00328	mtgA	monofunctional biosynthetic peptidoglycan transglycosylase MtgA	11	0	0	11	0	1.0000	256.55	NE
CCNA_00329	-	ribosomal-protein-alanine acetyltransferase	2	0	0	2	0	1.0000	95.00	NE
CCNA_00330	mopB	molybdenum-pterin binding protein mopB	6	0	0	6	0	0.8333	87.00	NE
CCNA_00331	-	molybdate-binding protein	9	0	0	9	0	1.0000	73.00	NE
CCNA_00332	-	molybdenum transport system permease protein modB	4	0	0	4	0	1.0000	269.25	NE
CCNA_00333	-	LytTr DNA-binding domain protein	7	0	0	7	0	1.0000	108.86	NE
CCNA_00334	-	conserved hypothetical membrane protein	2	0	0	2	0	1.0000	116.50	NE
CCNA_00335	-	putative secreted protein	4	0	0	4	0	1.0000	132.50	NE
CCNA_00336	-	lignostilbene-alpha,beta-dioxygenase	3	0	0	3	0	1.0000	77.33	NE
CCNA_00337	-	TetR-family transcriptional regulator	10	0	0	10	0	1.0000	231.40	NE
CCNA_00338	-	TonB-dependent receptor	51	0	0	51	0	0.9804	197.04	NE
CCNA_00339	-	transporter, major facilitator superfamily	22	0	0	22	0	0.9545	139.52	NE
CCNA_00340	-	succinyl-CoA synthetase beta chain	10	10	0	0	0	0.0000	0.00	ES
CCNA_00341	sucD	succinyl-CoA synthetase alpha chain	5	4	0	1	0	0.4000	16.50	ES
CCNA_00342	odhA	2-oxoglutarate dehydrogenase E1 component	28	25	3	0	0	0.0714	2.00	ES
CCNA_00343	odhB	dihydrolipoamide succinyltransferase	9	0	8	1	0	0.1111	68.00	GD
CCNA_00344	-	conserved hypothetical protein	10	0	0	10	0	1.0000	107.70	NE
CCNA_00345	-	alpha/beta family hydrolase	14	0	0	14	0	0.9286	103.54	NE
CCNA_00346	-	dihydrolipoamide dehydrogenase	12	10	0	2	0	0.1667	43.50	ES
CCNA_00347	-	hypothetical protein	0	0	0	0	0	0.0000	0.00	N/A
CCNA_00348	-	methyl-accepting chemotaxis protein	14	0	0	14	0	1.0000	153.36	NE
CCNA_00349	-	integrase/recombinase, XerC-CodV family	12	0	0	12	0	0.9167	12.73	NE
CCNA_00350	-	conserved hypothetical protein	3	0	0	3	0	1.0000	11.00	NE
CCNA_00351	-	primosomal protein N'	14	0	0	14	0	0.7857	12.55	NE
CCNA_00352	-	integral membrane protein	4	0	0	4	0	1.0000	255.50	NE
CCNA_00353	-	O-antigen acetylase	18	0	0	18	0	1.0000	128.50	NE
CCNA_00354	-	NlpC/P60 CHAP domain amidase protein	8	0	0	8	0	0.6250	14.20	NE
CCNA_00355	-	hypothetical protein with pentapeptide repeats	10	0	0	10	0	1.0000	188.40	NE
CCNA_00356	-	outer membrane protein	16	0	0	16	0	0.9375	115.40	NE
CCNA_00357	-	secretory tripeptidyl aminopeptidase	15	0	0	15	0	1.0000	191.73	NE
CCNA_00358	-	delta 3,5-delta2,4-dienoyl-CoA isomerase precursor	9	0	0	9	0	1.0000	222.78	NE
CCNA_00359	-	SH3 domain-containing cell surface protein	10	0	0	10	0	1.0000	118.30	NE
CCNA_00360	-	alpha/beta hydrolase superfamily protein	7	0	0	7	0	1.0000	115.57	NE
CCNA_00361	-	hot dog superfamily thioesterase	8	0	0	8	0	0.8750	232.71	NE
CCNA_00362	-	zinc uptake regulation protein	4	0	0	4	0	1.0000	61.25	NE
CCNA_00363	-	PAP2 bacterial acid phosphatase	10	0	0	10	0	0.9000	56.33	NE
CCNA_00364	-	deoxyhypusine synthase	16	0	15	1	0	0.5625	46.11	GD
CCNA_00365	-	ornithine decarboxylase	17	16	0	1	0	0.1765	20.00	ES
CCNA_00366	-	phosphonates transport ATP-binding protein phnC	8	0	0	8	0	1.0000	112.38	NE
CCNA_00367	-	phosphonates-binding protein	8	0	0	8	0	1.0000	286.25	NE
CCNA_00368	-	phosphonates transport system permease protein phnE	5	0	0	5	0	1.0000	126.20	NE
CCNA_00369	-	magnesium and cobalt efflux protein corC-like protein	5	0	0	5	0	0.8000	246.25	NE
CCNA_03918	-	hypothetical protein	2	0	0	2	0	1.0000	36.50	NE
CCNA_00370	-	ATP synthase B chain	3	0	0	3	0	0.6667	72.00	NE
CCNA_00371	-	ATP synthase B' chain	2	0	0	2	0	0.5000	48.00	NE
CCNA_00372	-	ATP synthase C chain	6	5	0	1	0	0.1667	25.00	ES
CCNA_00373	-	ATP synthase A chain	5	5	0	0	0	0.0000	0.00	ES
CCNA_00374	-	putative ATP synthase protein I	6	1	0	5	0	0.8333	41.80	NE
CCNA_00375	-	conserved hypothetical protein	3	0	0	3	0	1.0000	78.33	NE
CCNA_00376	-	putative membrane spanning protein	6	0	0	6	0	1.0000	185.33	NE
CCNA_00377	smc	chromosome partition protein Smc	11	0	0	11	0	1.0000	80.55	NE
CCNA_00378	-	thiol:disulfide interchange protein dsbA	6	0	0	6	0	1.0000	134.50	NE
CCNA_00379	-	thiol:disulfide interchange protein dsbA	7	0	0	7	0	1.0000	113.14	NE
CCNA_00380	-	conserved hypothetical cytosolic protein	3	0	0	3	0	0.6667	28.50	NE
CCNA_00381	-	A/G-specific adenine DNA glycosylase	11	0	0	11	0	1.0000	127.82	NE
CCNA_00382	ccrM	adenine-specific methyltransferase ccrM	13	0	13	0	0	0.9231	1.67	GD
CCNA_00383	-	ribonuclease HII	5	0	0	5	0	0.8000	133.00	NE
CCNA_00384	-	glucan endo-1,3-beta-glucosidase	10	0	0	10	0	1.0000	89.80	NE
CCNA_00385	-	multidrug resistance protein	16	0	0	16	0	1.0000	132.88	NE
CCNA_00386	-	DNA-3-methyladenine glycosylase	7	0	0	7	0	1.0000	172.14	NE
CCNA_00387	-	hypothetical protein	12	0	0	12	0	0.9167	105.27	NE
CCNA_00388	-	esterase lipase Family protein	8	0	0	8	0	0.8750	44.71	NE
CCNA_00389	-	aminomethyltransferase family protein	6	0	0	6	0	1.0000	45.67	NE
CCNA_00390	-	ADP-heptose--LPS heptosyltransferase	5	0	0	5	0	1.0000	19.00	NE
CCNA_00391	-	conserved hypothetical protein	3	0	0	3	0	1.0000	99.67	NE
CCNA_00392	-	dihydroorotase	6	0	0	6	0	0.8333	23.00	NE
CCNA_00393	-	RNA polymerase sigma factor	17	0	0	17	0	1.0000	45.82	NE
CCNA_00394	-	YCII-related domain protein	7	0	0	7	0	1.0000	114.57	NE
CCNA_00395	-	feruloyl-CoA synthetase	21	0	0	21	0	1.0000	92.57	NE
CCNA_00396	-	conserved hypothetical protein	6	0	0	6	0	0.8333	224.60	NE
CCNA_00397	-	acetolactate synthase	15	0	0	15	0	1.0000	75.07	NE
CCNA_00398	-	hypothetical protein	22	0	0	22	0	1.0000	172.00	NE
CCNA_00399	-	zinc metallohydrolase, glyoxalase II family	11	0	0	11	0	1.0000	96.64	NE
CCNA_00400	-	MarR/EmrR-family transcriptional regulator	1	0	0	1	0	0.0000	0.00	NE
CCNA_00401	-	enoyl-CoA hydratase	4	0	0	4	0	1.0000	100.75	NE
CCNA_00402	-	conserved hypothetical membrane protein	6	0	0	6	0	1.0000	168.33	NE
CCNA_00403	-	short chain dehydrogenase	4	0	0	4	0	1.0000	266.50	NE
CCNA_00404	-	hypothetical protein	5	0	0	5	0	1.0000	124.00	NE
CCNA_00405	-	short chain dehydrogenase	7	0	0	7	0	1.0000	193.86	NE
CCNA_00406	tfoX	DNA transformation protein tfoX	5	0	0	5	0	1.0000	141.20	NE
CCNA_00407	-	acetyltransferase	6	0	0	6	0	1.0000	255.00	NE
CCNA_00408	-	antiporter protein	7	0	0	7	0	1.0000	164.86	NE
CCNA_00409	-	hypothetical protein	0	0	0	0	0	0.0000	0.00	N/A
CCNA_00410	-	acetyltransferase	3	0	0	3	0	1.0000	11.67	NE
CCNA_00411	-	conserved hypothetical protein	3	0	0	3	0	1.0000	164.33	NE
CCNA_00412	-	CoA pyrophosphatase	5	0	0	5	0	1.0000	51.00	NE
CCNA_00413	-	poly(A) polymerase/tRNA-nucleotidyltransferase	10	0	9	1	0	0.9000	23.89	GD
CCNA_00414	-	type 1 glutamine amidotransferase (GATase1) domain protein	12	0	0	12	0	1.0000	117.67	NE
CCNA_00415	-	hypothetical protein	7	0	0	7	0	1.0000	119.14	NE
CCNA_00416	-	conserved hypothetical membrane protein	9	0	0	9	0	1.0000	212.67	NE
CCNA_00417	-	conserved hypothetical membrane protein	6	0	0	6	0	1.0000	156.67	NE
CCNA_00419	-	fasciclin domain cell surface protein	3	0	0	3	0	1.0000	64.33	NE
CCNA_00420	-	hypothetical protein	2	0	0	2	0	1.0000	294.00	NE
CCNA_00421	-	dihydroneopterin aldolase	3	0	0	3	0	0.6667	2.50	NE
CCNA_00422	-	SDR pteridine reductase	6	0	0	6	0	1.0000	42.83	NE
CCNA_03919	-	hypothetical protein	2	0	0	2	0	1.0000	78.00	NE
CCNA_00423	-	phosphohydrolase, MutT-nudix family	4	0	0	4	0	1.0000	262.75	NE
CCNA_00424	-	aldehyde dehydrogenase	19	0	0	19	0	1.0000	176.42	NE
CCNA_00425	-	hypothetical protein	34	0	0	34	0	0.9706	55.36	NE
CCNA_00426	-	very-short-patch-repair endonuclease	5	0	0	5	0	1.0000	124.60	NE
CCNA_00427	-	hypothetical protein	1	0	0	1	0	1.0000	3.00	NE
CCNA_00428	-	conserved hypothetical protein	2	0	0	2	0	0.5000	49.00	NE
CCNA_00429	-	hypothetical protein	2	0	0	2	0	0.5000	20.00	NE
CCNA_00430	-	hypothetical protein	3	0	0	3	0	1.0000	27.33	NE
CCNA_00431	-	hypothetical protein	3	0	0	3	0	1.0000	99.33	NE
CCNA_00432	-	AsnC-family transcriptional regulator	4	0	0	4	0	1.0000	136.00	NE
CCNA_00433	-	type 1 capsular polysaccharide biosynthesis protein J	1	0	0	1	0	1.0000	132.00	NE
CCNA_00434	-	conserved membrane-spanning protein	4	0	0	4	0	1.0000	74.25	NE
CCNA_00435	-	amino acid transporter	16	0	0	16	0	1.0000	224.19	NE
CCNA_00436	-	acyl-CoA dehydrogenase, short-chain specific	10	0	0	10	0	0.9000	138.78	NE
CCNA_00437	-	methyl-accepting chemotaxis protein	12	0	0	12	0	1.0000	185.75	NE
CCNA_00438	-	hypothetical protein	4	0	0	4	0	1.0000	61.75	NE
CCNA_00439	-	methyl-accepting chemotaxis protein	16	0	0	16	0	0.8750	187.21	NE
CCNA_00440	-	STAS domain protein	1	0	0	1	0	1.0000	140.00	NE
CCNA_00441	cheYI	chemotaxis receiver domain protein cheYI	2	0	0	2	0	1.0000	80.00	NE
CCNA_00442	cheAI	chemotaxis histidine kinase protein cheAI	7	0	0	7	0	1.0000	156.14	NE
CCNA_00443	-	chemotaxis protein cheW	6	0	0	6	0	0.8333	196.80	NE
CCNA_00444	-	chemotaxis protein methyltransferase	15	0	0	15	0	1.0000	188.80	NE
CCNA_00445	-	receiver domain-glutamate methylesterase cheBI	3	0	0	3	0	1.0000	259.33	NE
CCNA_00446	-	chemotaxis receiver domain protein cheYII	1	0	0	1	0	1.0000	470.00	NE
CCNA_00447	cheD	chemotaxis protein cheD	4	0	0	4	0	1.0000	97.00	NE
CCNA_00448	cheU	cheU protein	2	0	0	2	0	1.0000	104.00	NE
CCNA_00449	cheYIII	cheYIII	7	0	0	7	0	1.0000	275.86	NE
CCNA_00450	cheE	cheE protein	3	0	0	3	0	1.0000	399.33	NE
CCNA_00451	-	TonB-dependent receptor	48	0	0	48	0	1.0000	208.77	NE
CCNA_00452	-	N-acetylglucosamine-6-phosphate deacetylase	8	0	0	8	0	1.0000	260.50	NE
CCNA_00453	-	glucosamine-6-phosphate deaminase	12	0	0	12	0	1.0000	157.00	NE
CCNA_00454	-	GntR-family transcriptional regulator	10	0	0	10	0	0.9000	121.33	NE
CCNA_03920	-	hypothetical protein	2	0	0	2	0	0.5000	12.00	NE
CCNA_00455	nagA	N-acetyl-glucosamine/N-acetyl-chitin oligosaccharide outer membrane transporter nagA	49	0	0	11	38	1.0000	274.98	GA
CCNA_00456	-	beta-N-acetylhexosaminidase	21	0	0	21	0	1.0000	210.86	NE
CCNA_00457	-	phosphoenolpyruvate-protein phosphotransferase/phosphocarrier protein HPr/PTS system, glucose-specific IIA subunit	9	0	0	9	0	0.8889	63.62	NE
CCNA_00458	-	PTS system, N-acetylglucosamine-specific IIBC component	15	0	0	15	0	1.0000	179.07	NE
CCNA_00459	nhaA	Na+/H+ antiporter nhaA	9	0	0	9	0	1.0000	14.67	NE
CCNA_00460	-	hypothetical protein	1	0	0	1	0	1.0000	356.00	NE
CCNA_03921	-	UDP-glucose 6-dehydrogenase related protein	2	0	0	0	2	1.0000	246.00	GA
CCNA_03998	-	GT1/WbuB-like N-acetyl-L-fucosamine transferase	34	0	0	0	34	1.0000	498.76	GA
CCNA_00464	-	Undecaprenyl-phosphate sugar phosphotransferase-related protein	2	0	0	0	2	1.0000	520.50	GA
CCNA_00465	-	UDP-galactopyranose mutase	59	0	0	59	0	0.9492	35.57	NE
CCNA_00466	-	glycosyltransferase	43	0	0	43	0	0.9302	40.08	NE
CCNA_00467	-	oligosaccharide translocase/flippase	45	0	0	43	2	0.9778	32.61	NE
CCNA_00468	-	UDP glucuronic acid epimerase-related protein	4	0	0	0	4	1.0000	711.00	GA
CCNA_00469	-	GT1-family glycosyltransferase	44	0	0	44	0	0.9773	25.93	NE
CCNA_03922	-	hypothetical protein	29	0	0	29	0	0.8966	33.42	NE
CCNA_00470	-	O-antigen polymerase	53	0	0	1	52	1.0000	293.77	GA
CCNA_00471	-	GDP-L-fucose synthase	13	0	0	0	13	1.0000	524.00	GA
CCNA_00472	-	GDP-mannose 4,6 dehydratase	23	0	0	0	23	1.0000	330.61	GA
CCNA_00473	-	hypothetical protein	10	0	0	0	10	1.0000	156.40	GA
CCNA_00474	trwC	DNA relaxase/conjugal transfer nickase-helicase trwC	28	0	0	9	19	0.9286	329.69	GA
CCNA_00475	trwB	bacterial conjugation protein, ATP binding domain trwB	24	0	0	24	0	0.9583	184.52	NE
CCNA_00476	-	hypothetical protein	7	0	0	7	0	1.0000	111.29	NE
CCNA_00477	-	excisionase	3	0	0	3	0	1.0000	109.33	NE
CCNA_00478	-	hypothetical protein	19	0	0	19	0	1.0000	203.00	NE
CCNA_00479	-	Helix-turn-helix DNA-binding protein	7	0	0	7	0	0.7143	227.20	NE
CCNA_00480	-	bacteriophage P4 integrase	18	0	0	18	0	1.0000	201.28	NE
CCNA_00481	-	HipB transcriptional regulator	4	0	0	4	0	0.7500	167.00	NE
CCNA_00482	-	toxin protein module HipA	13	0	0	13	0	1.0000	175.15	NE
CCNA_00483	-	Zn-dependent hydrolase, glyoxalase II family	7	0	0	7	0	1.0000	135.29	NE
CCNA_00484	-	hypothetical protein	14	0	0	14	0	0.9286	114.92	NE
CCNA_00485	-	ribosomal large subunit pseudouridine synthase D	10	0	0	10	0	0.9000	131.67	NE
CCNA_00486	-	TonB-dependent receptor	34	0	0	34	0	0.9412	191.50	NE
CCNA_00487	-	alkaline phosphatase	28	0	0	28	0	0.9643	188.67	NE
CCNA_00488	-	amino acid efflux permease	5	0	0	5	0	1.0000	210.20	NE
CCNA_00489	-	phosphoribosyl-AMP cyclohydrolase	2	0	0	2	0	1.0000	239.50	NE
CCNA_00490	-	conserved hypothetical membrane protein	12	0	0	12	0	1.0000	230.67	NE
CCNA_00491	-	GTP cyclohydrolase I	4	0	0	4	0	1.0000	67.75	NE
CCNA_00492	-	cysteinyl-tRNA synthetase	19	19	0	0	0	0.0000	0.00	ES
CCNA_00493	-	putative polyketide cyclase-dehydrase/lipid transport protein	5	0	0	5	0	1.0000	106.40	NE
CCNA_00494	-	transport protein	6	0	0	6	0	0.3333	236.50	NE
CCNA_00495	-	putative membrane protein insertion efficiency factor YidD	7	0	1	6	0	1.0000	133.57	NE
CCNA_00496	-	threonyl-tRNA synthetase	26	0	26	0	0	0.1538	6.75	GD
CCNA_00497	-	putative rhamnosyl transferase	7	0	2	5	0	1.0000	89.29	NE
CCNA_00498	-	hypothetical protein	3	0	0	3	0	1.0000	196.00	NE
CCNA_00499	-	hypothetical protein	7	0	0	7	0	0.8571	186.50	NE
CCNA_00500	-	hydroxymethylglutaryl-CoA lyase	5	0	0	5	0	0.2000	1.00	NE
CCNA_00501	-	glucosyltransferase	16	0	0	16	0	0.9375	43.87	NE
CCNA_00502	-	glycosyl transferase family protein	9	0	0	9	0	1.0000	24.22	NE
CCNA_00503	-	conserved hypothetical protein	5	0	0	5	0	1.0000	189.00	NE
CCNA_00504	-	23S rRNA methyltransferase	8	0	0	8	0	1.0000	113.62	NE
CCNA_00505	-	ubiquinol-cytochrome c reductase iron-sulfur subunit	7	0	0	7	0	1.0000	58.14	NE
CCNA_00506	-	cytochrome b	25	0	0	25	0	0.9600	213.75	NE
CCNA_00507	-	cytochrome c1	17	0	0	17	0	1.0000	203.00	NE
CCNA_00508	-	aspartate protease	4	0	0	4	0	1.0000	170.75	NE
CCNA_00509	-	phosphoglycerate mutase family	5	0	0	5	0	1.0000	172.20	NE
CCNA_00510	-	carboxymethylenebutenolidase	10	0	0	10	0	1.0000	133.60	NE
CCNA_00511	-	carboxymethylenebutenolidase	11	0	0	11	0	1.0000	202.82	NE
CCNA_00512	-	GTP-binding protein, probable translation factor	9	0	0	9	0	1.0000	131.00	NE
CCNA_03885	-	Abi superfamily/CAAX amino terminal protease	13	0	0	13	0	0.9231	157.67	NE
CCNA_00514	-	pirin	5	0	0	5	0	1.0000	253.60	NE
CCNA_00515	-	5-methyltetrahydropteroyltriglutamate-- homocysteine methyltransferase	25	0	0	25	0	1.0000	88.32	NE
CCNA_00516	-	integral membrane protein	10	0	0	10	0	1.0000	200.30	NE
CCNA_00517	-	peptidyl-tRNA hydrolase	7	0	7	0	0	0.4286	3.33	GD
CCNA_00518	-	LSU ribosomal protein L25P	5	4	0	1	0	0.2000	127.00	ES
CCNA_00519	-	conserved hypothetical protein	13	0	0	13	0	1.0000	102.00	NE
CCNA_00520	-	ribose-phosphate pyrophosphokinase	9	0	9	0	0	0.2222	3.50	GD
CCNA_00521	-	antitoxin protein	4	0	0	4	0	1.0000	137.75	NE
CCNA_00522	brnT	BrnT-related ribonuclease toxin	4	0	0	4	0	1.0000	109.00	NE
CCNA_00523	-	multicopper polyphenol oxidase	6	0	0	6	0	1.0000	204.00	NE
CCNA_00524	-	conserved hypothetical cytosolic protein	5	0	5	0	0	0.4000	1.50	GD
CCNA_00525	-	prolipoprotein diacylglyceryl transferase	12	0	6	6	0	0.2500	19.33	NE
CCNA_00526	-	BMFP membrane fusogenic protein	1	0	0	1	0	1.0000	28.00	NE
CCNA_00527	-	conserved hypothetical protein	3	0	0	3	0	1.0000	227.00	NE
CCNA_00528	-	pyrroline-5-carboxylate reductase	5	0	0	5	0	0.8000	69.75	NE
CCNA_00529	-	conserved hypothetical protein	4	0	0	4	0	1.0000	84.25	NE
CCNA_00530	-	LSU ribosomal protein L10P	5	5	0	0	0	0.0000	0.00	ES
CCNA_00531	-	LSU ribosomal protein L12P (L7/L12)	1	1	0	0	0	0.0000	0.00	ES
CCNA_00532	-	hypothetical protein, RDD superfamily	12	0	0	12	0	0.8333	118.00	NE
CCNA_00533	hfsI	secreted polysaccharide polymerase hfsI	16	0	0	16	0	1.0000	182.81	NE
CCNA_00534	-	conserved hypothetical protein	8	0	0	8	0	0.8750	130.57	NE
CCNA_00535	-	hypothetical protein	3	0	0	3	0	1.0000	238.67	NE
CCNA_00536	-	DNA-directed RNA polymerase beta chain	36	36	0	0	0	0.1389	1.20	ES
CCNA_00537	-	DNA-directed RNA polymerase beta' chain	48	46	0	2	0	0.0417	24.50	ES
CCNA_00538	-	methyl-accepting chemotaxis protein	13	0	0	13	0	1.0000	185.15	NE
CCNA_00539	-	salicylate hydroxylase	25	0	0	25	0	0.9200	136.87	NE
CCNA_00540	-	coproporphyrinogen III oxidase	13	0	0	13	0	0.9231	40.50	NE
CCNA_03923	-	hypothetical protein	0	0	0	0	0	0.0000	0.00	N/A
CCNA_00541	-	hypothetical protein	4	0	0	4	0	1.0000	105.00	NE
CCNA_00542	-	hypothetical protein	4	0	0	4	0	1.0000	151.25	NE
CCNA_00543	-	methyl-accepting chemotaxis protein	9	0	0	9	0	1.0000	40.33	NE
CCNA_00544	-	acetyl-CoA acetyltransferase	2	0	0	2	0	1.0000	17.50	NE
CCNA_00545	-	acetoacetyl-CoA reductase	8	0	0	8	0	1.0000	301.00	NE
CCNA_00546	-	conserved hypothetical protein	5	0	0	5	0	0.2000	24.00	NE
CCNA_00547	-	PurR-family transcriptional regulator	3	0	0	3	0	1.0000	153.33	NE
CCNA_00548	-	transposase, HTH-Tnp1 superfamily	4	0	0	4	0	1.0000	123.00	NE
CCNA_00549	-	transposase, IS2 family	14	0	0	14	0	0.9286	154.92	NE
CCNA_00550	-	LacI-family transcriptional regulator	11	0	0	11	0	1.0000	215.55	NE
CCNA_00551	-	hypothetical protein	8	0	0	8	0	1.0000	158.12	NE
CCNA_00552	-	cupin superfamily protein	7	0	0	7	0	1.0000	293.71	NE
CCNA_00553	-	hydroxyacylglutathione hydrolase	7	0	0	7	0	1.0000	208.29	NE
CCNA_00554	-	methyltransferase	6	0	0	6	0	1.0000	181.00	NE
CCNA_00555	-	nitrogen regulatory protein P-II	4	0	0	4	0	1.0000	46.50	NE
CCNA_00556	-	phospholipase D	12	0	0	12	0	1.0000	98.08	NE
CCNA_00557	-	endonuclease/exonuclease/phosphatase family protein	11	0	0	11	0	1.0000	176.91	NE
CCNA_00558	-	methyltransferase	2	0	0	2	0	1.0000	58.00	NE
CCNA_00559	-	homoserine O-acetyltransferase	15	0	0	15	0	1.0000	217.27	NE
CCNA_00560	sixA	phosphohistidine phosphatase SixA	3	0	0	3	0	1.0000	136.33	NE
CCNA_00561	-	conserved hypothetical cytosolic protein	2	0	0	2	0	1.0000	155.00	NE
CCNA_00562	-	dihydroorotate dehydrogenase	8	0	0	8	0	0.8750	15.71	NE
CCNA_00563	-	SNARE-associated family membrane protein	8	0	0	8	0	1.0000	187.00	NE
CCNA_00564	cenK	sensory transduction protein kinase CenK	10	9	0	1	0	0.1000	16.00	ES
CCNA_00565	-	gamma-glutamyltranspeptidase	17	0	0	17	0	1.0000	206.00	NE
CCNA_00566	-	mannonate dehydratase	18	0	0	18	0	1.0000	192.06	NE
CCNA_00567	-	alpha-1,2-mannosidase	45	0	0	45	0	0.9778	188.02	NE
CCNA_00568	-	N-acetylglucosamine-6-phosphate deacetylase	4	0	0	4	0	1.0000	72.25	NE
CCNA_00569	-	glucosamine-6-phosphate deaminase	7	0	0	7	0	1.0000	126.00	NE
CCNA_00570	-	GntR-family transcriptional regulator	14	0	0	14	0	1.0000	135.43	NE
CCNA_00571	-	phosphoenolpyruvate-protein phosphotransferase/phosphocarrier protein HPr/PTS system, glucose-specific IIA subunit	12	0	0	12	0	0.9167	48.82	NE
CCNA_00572	-	PTS system, N-acetylglucosamine-specific IIBC component	15	0	0	15	0	1.0000	164.07	NE
CCNA_00573	-	TonB-dependent receptor	51	0	0	51	0	0.9412	123.85	NE
CCNA_00574	-	alpha-N-acetylglucosaminidase	44	0	0	44	0	0.9545	156.10	NE
CCNA_00575	-	conserved hypothetical protein	15	0	0	15	0	0.9333	177.21	NE
CCNA_00576	oppA	oligopeptide-binding protein oppA	9	0	0	9	0	1.0000	102.22	NE
CCNA_00578	-	family 67 glycosyl hydrolase protein	21	0	0	21	0	0.9524	165.60	NE
CCNA_00579	-	endonuclease	22	0	0	22	0	0.9091	139.95	NE
CCNA_00580	-	AAA ATPase domain protein	17	0	0	17	0	0.8824	86.93	NE
CCNA_03886	-	trypsin-like peptidase domain family protein	9	0	0	9	0	1.0000	117.00	NE
CCNA_00582	-	conserved hypothetical protein	7	0	0	7	0	1.0000	124.86	NE
CCNA_00583	-	lysozyme family protein	14	0	0	14	0	1.0000	120.07	NE
CCNA_00585	-	hypothetical protein	14	0	0	14	0	0.9286	179.15	NE
